取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-02-02T01:22:50.432299+09:00,天津,ZBTJ,-1,-10,350,1,,6000,1030,,,ZBTJ 011600Z 35001MPS 6000 NSC M01/M10 Q1030 NOSIG
2026-02-02T01:58:33.692453+09:00,天津,ZBTJ,-1,-11,20,3,,6000,1031,,,ZBTJ 011630Z 02003MPS 340V060 6000 NSC M01/M11 Q1031 NOSIG
2026-02-02T02:28:08.155851+09:00,天津,ZBTJ,-2,-13,10,3,,9999,1031,,,ZBTJ 011700Z 01003MPS CAVOK M02/M13 Q1031 NOSIG
2026-02-02T02:54:11.663404+09:00,天津,ZBTJ,-1,-13,,1,,9999,1031,,,ZBTJ 011730Z VRB01MPS CAVOK M01/M13 Q1031 NOSIG
2026-02-02T03:26:59.181868+09:00,天津,ZBTJ,-3,-12,360,2,,9999,1031,,,ZBTJ 011800Z 36002MPS CAVOK M03/M12 Q1031 NOSIG
2026-02-02T04:02:52.972963+09:00,天津,ZBTJ,-2,-13,,1,,9999,1032,,,ZBTJ 011830Z VRB01MPS CAVOK M02/M13 Q1032 NOSIG
2026-02-02T04:38:26.257690+09:00,天津,ZBTJ,-3,-13,0,0,,9999,1032,,,ZBTJ 011930Z 00000MPS CAVOK M03/M13 Q1032 NOSIG
2026-02-02T04:51:55.796029+09:00,天津,ZBTJ,-3,-13,0,0,,9999,1032,,,ZBTJ 011930Z 00000MPS CAVOK M03/M13 Q1032 NOSIG
2026-02-02T05:20:22.841184+09:00,天津,ZBTJ,-3,-13,,1,,9999,1032,,,ZBTJ 012000Z VRB01MPS CAVOK M03/M13 Q1032 NOSIG
2026-02-02T05:55:27.868313+09:00,天津,ZBTJ,-4,-14,360,1,,9999,1032,,,ZBTJ 012030Z 36001MPS CAVOK M04/M14 Q1032 NOSIG
2026-02-02T06:19:13.523935+09:00,天津,ZBTJ,-5,-14,,1,,9999,1032,,,ZBTJ 012100Z VRB01MPS CAVOK M05/M14 Q1032 NOSIG
2026-02-02T06:42:07.265373+09:00,天津,ZBTJ,-5,-14,10,1,,9999,1032,,,ZBTJ 012130Z 01001MPS CAVOK M05/M14 Q1032 NOSIG
2026-02-02T07:18:51.036599+09:00,天津,ZBTJ,-4,-14,10,1,,9999,1032,,,ZBTJ 012200Z 01001MPS CAVOK M04/M14 Q1032 NOSIG
2026-02-02T07:46:11.289268+09:00,天津,ZBTJ,-7,-14,,1,,9999,1032,,,ZBTJ 012230Z VRB01MPS CAVOK M07/M14 Q1032 NOSIG
2026-02-02T08:19:44.539115+09:00,天津,ZBTJ,-5,-14,,1,,9999,1032,,,ZBTJ 012300Z VRB01MPS CAVOK M05/M14 Q1032 NOSIG
2026-02-02T08:43:06.232342+09:00,天津,ZBTJ,-6,-15,,1,,9999,1033,,,ZBTJ 012330Z VRB01MPS CAVOK M06/M15 Q1033 NOSIG
2026-02-02T10:46:15.044240+09:00,天津,ZBTJ,0,-18,,1,,9999,1033,,,ZBTJ 020130Z VRB01MPS CAVOK 00/M18 Q1033 NOSIG
2026-02-02T13:19:52.273096+09:00,天津,ZBTJ,4,-16,320,3,,9999,1032,,,METAR ZBTJ 020400Z 32003MPS CAVOK 04/M16 Q1032 NOSIG
2026-02-02T14:43:36.239964+09:00,天津,ZBTJ,6,-15,310,4,10,9999,1031,,,ZBTJ 020530Z 31004G10MPS 260V350 CAVOK 06/M15 Q1031 NOSIG
2026-02-02T15:56:44.538822+09:00,天津,ZBTJ,6,-14,280,4,,9999,1031,,,ZBTJ 020630Z 28004MPS 250V310 CAVOK 06/M14 Q1031 NOSIG
2026-02-02T16:49:39.307199+09:00,天津,ZBTJ,6,-14,300,3,,9999,1031,,,ZBTJ 020730Z 30003MPS 270V340 CAVOK 06/M14 Q1031 NOSIG
2026-02-02T17:36:31.977659+09:00,天津,ZBTJ,6,-14,280,3,,9999,1030,,,ZBTJ 020800Z 28003MPS 240V330 CAVOK 06/M14 Q1030 NOSIG
2026-02-02T18:28:38.553764+09:00,天津,ZBTJ,5,-14,280,2,,9999,1030,,,ZBTJ 020900Z 28002MPS 240V320 CAVOK 05/M14 Q1030 NOSIG
2026-02-02T19:26:32.601008+09:00,天津,ZBTJ,5,-14,250,2,,9999,1030,,,ZBTJ 021000Z 25002MPS CAVOK 05/M14 Q1030 NOSIG
2026-02-02T20:23:01.385951+09:00,天津,ZBTJ,2,-14,210,1,,9999,1030,,,ZBTJ 021100Z 21001MPS CAVOK 02/M14 Q1030 NOSIG
2026-02-02T20:59:53.806671+09:00,天津,ZBTJ,1,-13,190,1,,9999,1030,,,ZBTJ 021130Z 19001MPS CAVOK 01/M13 Q1030 NOSIG
