取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-02-14T16:49:06.989210+09:00,天津,ZBTJ,16,-6,20,6,,7000,1012,,,ZBTJ 140730Z 02006MPS 7000 NSC 16/M06 Q1012 NOSIG
2026-02-14T17:25:32.965297+09:00,天津,ZBTJ,16,-7,30,7,,7000,1012,,,ZBTJ 140800Z 03007MPS 7000 NSC 16/M07 Q1012 NOSIG
2026-02-14T18:01:00.152532+09:00,天津,ZBTJ,15,-6,30,6,,7000,1012,,,ZBTJ 140830Z 03006MPS 7000 NSC 15/M06 Q1012 NOSIG
2026-02-14T18:47:08.371783+09:00,天津,ZBTJ,14,-8,350,6,,9000,1014,,,ZBTJ 140930Z 35006MPS 9000 NSC 14/M08 Q1014 NOSIG
2026-02-14T19:21:10.973897+09:00,天津,ZBTJ,13,-8,360,5,,9000,1014,,,ZBTJ 141000Z 36005MPS 9000 NSC 13/M08 Q1014 NOSIG
2026-02-14T19:57:04.321936+09:00,天津,ZBTJ,12,-8,360,5,,9000,1015,,,ZBTJ 141030Z 36005MPS 9000 NSC 12/M08 Q1015 NOSIG
2026-02-14T20:22:26.291972+09:00,天津,ZBTJ,11,-8,350,6,,9999,1016,,,ZBTJ 141100Z 35006MPS CAVOK 11/M08 Q1016 NOSIG
2026-02-14T20:51:13.607405+09:00,天津,ZBTJ,11,-8,350,7,,9999,1017,,,METAR ZBTJ 141130Z 35007MPS CAVOK 11/M08 Q1017 NOSIG
2026-02-14T21:36:21.655003+09:00,天津,ZBTJ,11,-7,360,7,,9999,1019,,,ZBTJ 141200Z 36007MPS CAVOK 11/M07 Q1019 NOSIG
2026-02-14T22:29:30.847500+09:00,天津,ZBTJ,10,-8,30,6,,9999,1020,,,ZBTJ 141300Z 03006MPS CAVOK 10/M08 Q1020 NOSIG
2026-02-14T23:02:11.373838+09:00,天津,ZBTJ,9,-11,360,6,,9999,1021,,,ZBTJ 141330Z 36006MPS CAVOK 09/M11 Q1021 NOSIG
2026-02-14T23:46:59.526813+09:00,天津,ZBTJ,7,-18,350,7,,9999,1022,,,ZBTJ 141430Z 35007MPS CAVOK 07/M18 Q1022 NOSIG
