取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-02-25T00:56:40.980784+09:00,天津,ZBTJ,3,1,110,2,,6000,1023,,BKN46,ZBTJ 241530Z 11002MPS 6000 BKN046 03/01 Q1023 NOSIG
2026-02-25T02:04:45.767083+09:00,天津,ZBTJ,3,1,100,2,,6000,1023,,BKN46,ZBTJ 241630Z 10002MPS 6000 BKN046 03/01 Q1023 NOSIG
2026-02-25T03:10:20.887401+09:00,天津,ZBTJ,3,1,110,1,,6000,1022,,BKN40,ZBTJ 241800Z 11001MPS 6000 BKN040 03/01 Q1022 NOSIG
2026-02-25T08:02:59.013771+09:00,天津,ZBTJ,6,2,200,3,,6000,1020,,BKN33,ZBTJ 242230Z 20003MPS 180V240 6000 BKN033 06/02 Q1020 NOSIG
2026-02-25T08:48:30.783116+09:00,天津,ZBTJ,6,1,200,4,,6000,1020,,BKN33,ZBTJ 242330Z 20004MPS 170V240 6000 BKN033 06/01 Q1020 NOSIG
2026-02-25T10:46:42.697613+09:00,天津,ZBTJ,7,2,210,4,,8000,1020,,OVC30,ZBTJ 250130Z 21004MPS 170V240 8000 OVC030 07/02 Q1020 NOSIG
2026-02-25T13:15:20.072595+09:00,天津,ZBTJ,7,2,180,3,,7000,1020,,OVC30,ZBTJ 250400Z 18003MPS 150V210 7000 OVC030 07/02 Q1020 NOSIG
2026-02-25T14:39:47.580110+09:00,天津,ZBTJ,8,2,170,5,,7000,1019,,OVC30,ZBTJ 250530Z 17005MPS 7000 OVC030 08/02 Q1019 NOSIG
2026-02-25T15:42:47.333103+09:00,天津,ZBTJ,8,2,170,4,,7000,1019,,OVC30,ZBTJ 250630Z 17004MPS 140V200 7000 OVC030 08/02 Q1019 NOSIG
2026-02-25T16:49:08.051500+09:00,天津,ZBTJ,8,2,180,4,,7000,1019,,OVC30,ZBTJ 250730Z 18004MPS 7000 OVC030 08/02 Q1019 NOSIG
2026-02-25T17:41:27.330640+09:00,天津,ZBTJ,8,2,190,3,,7000,1018,,OVC30,ZBTJ 250830Z 19003MPS 7000 OVC030 08/02 Q1018 NOSIG
2026-02-25T18:48:35.605821+09:00,天津,ZBTJ,8,2,180,2,,7000,1018,,OVC30,ZBTJ 250930Z 18002MPS 7000 OVC030 08/02 Q1018 NOSIG
2026-02-25T19:44:32.648364+09:00,天津,ZBTJ,7,2,160,2,,7000,1019,,OVC30,ZBTJ 251030Z 16002MPS 7000 OVC030 07/02 Q1019 NOSIG
2026-02-25T20:36:30.143184+09:00,天津,ZBTJ,7,2,150,2,,7000,1020,,OVC30,ZBTJ 251100Z 15002MPS 7000 OVC030 07/02 Q1020 NOSIG
2026-02-25T21:04:22.166672+09:00,天津,ZBTJ,7,2,0,0,,7000,1020,,OVC30,ZBTJ 251130Z 00000MPS 7000 OVC030 07/02 Q1020 NOSIG
2026-02-25T22:44:33.710874+09:00,天津,ZBTJ,7,2,130,2,,7000,1021,,OVC30,ZBTJ 251330Z 13002MPS 7000 OVC030 07/02 Q1021 NOSIG
2026-02-25T23:44:18.739164+09:00,天津,ZBTJ,6,2,120,2,,7000,1021,,OVC30,ZBTJ 251430Z 12002MPS 7000 OVC030 06/02 Q1021 NOSIG
