取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-07-26T00:32:01.039424+09:00,天津,ZBTJ,27,24,0,0,,9999,1007,,,ZBTJ 251500Z 00000MPS CAVOK 27/24 Q1007 NOSIG
2026-07-26T01:28:42.092854+09:00,天津,ZBTJ,26,25,0,0,,8000,1007,,,ZBTJ 251600Z 00000MPS 8000 NSC 26/25 Q1007 NOSIG
2026-07-26T02:36:03.697733+09:00,天津,ZBTJ,27,25,310,1,,8000,1007,,FEW26,ZBTJ 251700Z 31001MPS 8000 FEW026 27/25 Q1007 BECMG TL1800 -TSRA
2026-07-26T03:33:17.446770+09:00,天津,ZBTJ,27,26,,1,,5000,1007,-TSRA BR,FEW26 BKN40 FEW40,ZBTJ 251800Z VRB01MPS 5000 -TSRA BR FEW026 BKN040 FEW040CB 27/26 Q1007 BECMG TL1830 NSW
2026-07-26T04:49:36.976140+09:00,天津,ZBTJ,26,26,,1,,4000,1006,-TSRA BR,BKN33 FEW33,ZBTJ 251930Z VRB01MPS 4000 -TSRA BR BKN033 FEW033CB 26/26 Q1006 BECMG TL2030 NSW
2026-07-26T05:42:26.425006+09:00,天津,ZBTJ,24,24,170,2,,6000,1006,TS,BKN46 FEW46,ZBTJ 252030Z 17002MPS 6000 TS BKN046 FEW046CB 24/24 Q1006 NOSIG
2026-07-26T06:48:45.910809+09:00,天津,ZBTJ,24,24,110,2,,8000,1007,-SHRA,BKN46,ZBTJ 252130Z 11002MPS 8000 -SHRA BKN046 24/24 Q1007 RETS NOSIG
2026-07-26T07:48:03.798982+09:00,天津,ZBTJ,24,24,210,2,,8000,1007,-SHRA,BKN46,ZBTJ 252230Z 21002MPS 8000 -SHRA BKN046 24/24 Q1007 NOSIG
2026-07-26T08:54:43.668532+09:00,天津,ZBTJ,25,25,180,2,,5000,1007,-SHRA BR,OVC40,ZBTJ 252330Z 18002MPS 5000 -SHRA BR OVC040 25/25 Q1007 NOSIG
2026-07-26T11:12:10.352051+09:00,天津,ZBTJ,27,26,,1,,5000,1008,BR,SCT46,ZBTJ 260200Z VRB01MPS 5000 BR SCT046 27/26 Q1008 NOSIG
2026-07-26T14:41:58.063771+09:00,天津,ZBTJ,24,24,,1,,8000,1007,-TSRA,BKN26 SCT26,ZBTJ 260530Z VRB01MPS 8000 -TSRA BKN026 SCT026CB 24/24 Q1007 RESHRA BECMG TL0600 -SHRA
