取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2025-12-30T00:17:52.597294+09:00,天津,ZBTJ,-1,-6,200,1,,9999,1025,,,ZBTJ 291500Z 20001MPS CAVOK M01/M06 Q1025 NOSIG
2025-12-30T00:39:28.321923+09:00,天津,ZBTJ,-1,-4,210,1,,9000,1025,,,ZBTJ 291530Z 21001MPS 9000 NSC M01/M04 Q1025 NOSIG
2025-12-30T00:52:30.402778+09:00,天津,ZBTJ,-1,-4,210,1,,9000,1025,,,ZBTJ 291530Z 21001MPS 9000 NSC M01/M04 Q1025 NOSIG
2025-12-30T01:19:56.046107+09:00,天津,ZBTJ,-3,-5,210,2,,8000,1025,,,ZBTJ 291600Z 21002MPS 8000 NSC M03/M05 Q1025 NOSIG
2025-12-30T01:46:01.317930+09:00,天津,ZBTJ,1,-3,220,2,,7000,1025,,,ZBTJ 291630Z 22002MPS 7000 NSC 01/M03 Q1025 NOSIG
2025-12-30T02:14:44.176370+09:00,天津,ZBTJ,-1,-5,220,1,,7000,1025,,,ZBTJ 291700Z 22001MPS 7000 NSC M01/M05 Q1025 NOSIG
2025-12-30T02:34:47.899437+09:00,天津,ZBTJ,-1,-5,220,1,,7000,1025,,,ZBTJ 291700Z 22001MPS 7000 NSC M01/M05 Q1025 NOSIG
2025-12-30T06:46:19.201915+09:00,天津,ZBTJ,-4,-7,320,2,,6000,1026,,,ZBTJ 292130Z 32002MPS 6000 NSC M04/M07 Q1026 NOSIG
2025-12-30T08:46:38.588826+09:00,天津,ZBTJ,-4,-9,330,4,,7000,1028,,,ZBTJ 292330Z 33004MPS 7000 NSC M04/M09 Q1028 NOSIG
2025-12-30T10:15:50.657175+09:00,天津,ZBTJ,-1,-10,10,4,,9999,1029,,,ZBTJ 300100Z 01004MPS CAVOK M01/M10 Q1029 NOSIG
2025-12-30T12:04:20.143043+09:00,天津,ZBTJ,1,-11,20,4,,9999,1030,,,ZBTJ 300230Z 02004MPS CAVOK 01/M11 Q1030 NOSIG
2025-12-30T13:09:42.542613+09:00,天津,ZBTJ,3,-16,360,5,,9999,1029,,,ZBTJ 300400Z 36005MPS CAVOK 03/M16 Q1029 NOSIG
2025-12-30T13:53:11.183528+09:00,天津,ZBTJ,4,-15,30,4,,9999,1029,,,ZBTJ 300430Z 03004MPS 360V080 CAVOK 04/M15 Q1029 NOSIG
2025-12-30T14:20:06.151683+09:00,天津,ZBTJ,3,-15,20,4,,9999,1028,,,ZBTJ 300500Z 02004MPS 350V050 CAVOK 03/M15 Q1028 NOSIG
2025-12-30T14:42:57.651585+09:00,天津,ZBTJ,3,-17,10,4,,9999,1029,,,ZBTJ 300530Z 01004MPS 340V050 CAVOK 03/M17 Q1029 NOSIG
2025-12-30T15:25:46.400078+09:00,天津,ZBTJ,4,-17,360,4,,9999,1028,,,ZBTJ 300600Z 36004MPS 340V040 CAVOK 04/M17 Q1028 NOSIG
2025-12-30T15:58:29.030992+09:00,天津,ZBTJ,3,-18,360,4,,9999,1028,,,ZBTJ 300630Z 36004MPS 320V050 CAVOK 03/M18 Q1028 NOSIG
2025-12-30T16:26:14.571009+09:00,天津,ZBTJ,3,-18,350,6,,9999,1029,,,ZBTJ 300700Z 35006MPS 330V030 CAVOK 03/M18 Q1029 NOSIG
2025-12-30T16:47:42.961643+09:00,天津,ZBTJ,3,-19,340,5,,9999,1029,,,ZBTJ 300730Z 34005MPS CAVOK 03/M19 Q1029 NOSIG
2025-12-30T17:22:55.495349+09:00,天津,ZBTJ,3,-19,350,5,,9999,1029,,,ZBTJ 300800Z 35005MPS CAVOK 03/M19 Q1029 NOSIG
2025-12-30T17:56:34.150079+09:00,天津,ZBTJ,1,-20,350,5,,9999,1030,,,ZBTJ 300830Z 35005MPS CAVOK 01/M20 Q1030 NOSIG
2025-12-30T18:24:07.527142+09:00,天津,ZBTJ,1,-19,360,4,,9999,1030,,,ZBTJ 300900Z 36004MPS CAVOK 01/M19 Q1030 NOSIG
2025-12-30T18:50:58.733829+09:00,天津,ZBTJ,-1,-17,360,3,,9999,1030,,,ZBTJ 300930Z 36003MPS CAVOK M01/M17 Q1030 NOSIG
2025-12-30T19:17:49.561601+09:00,天津,ZBTJ,0,-17,360,4,,9999,1031,,,ZBTJ 301000Z 36004MPS CAVOK M00/M17 Q1031 NOSIG
2025-12-30T19:43:34.832082+09:00,天津,ZBTJ,-1,-17,350,3,,9999,1031,,,ZBTJ 301030Z 35003MPS CAVOK M01/M17 Q1031 NOSIG
2025-12-30T20:14:58.265884+09:00,天津,ZBTJ,-2,-18,360,3,,9999,1031,,,ZBTJ 301100Z 36003MPS CAVOK M02/M18 Q1031 NOSIG
2025-12-30T20:32:32.939421+09:00,天津,ZBTJ,-2,-18,360,3,,9999,1031,,,ZBTJ 301100Z 36003MPS CAVOK M02/M18 Q1031 NOSIG
2025-12-30T20:46:32.014397+09:00,天津,ZBTJ,-2,-17,350,2,,9999,1031,,,ZBTJ 301130Z 35002MPS CAVOK M02/M17 Q1031 NOSIG
