取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-06-25T01:33:56.138372+09:00,天津,ZBTJ,22,20,70,5,,5000,1007,BR,BKN30,ZBTJ 241600Z 07005MPS 5000 BR BKN030 22/20 Q1007 NOSIG
2026-06-25T03:20:40.626454+09:00,天津,ZBTJ,21,19,60,3,,6000,1007,,SCT46,ZBTJ 241800Z 06003MPS 6000 SCT046 21/19 Q1007 NOSIG
2026-06-25T05:21:01.340206+09:00,天津,ZBTJ,20,18,30,4,,6000,1008,,,ZBTJ 242000Z 03004MPS 6000 NSC 20/18 Q1008 NOSIG
2026-06-25T06:57:25.843224+09:00,天津,ZBTJ,20,18,,1,,5000,1008,BR,,ZBTJ 242130Z VRB01MPS 5000 BR NSC 20/18 Q1008 NOSIG
2026-06-25T08:03:38.821468+09:00,天津,ZBTJ,21,18,350,2,,5000,1009,BR,,ZBTJ 242230Z 35002MPS 5000 BR NSC 21/18 Q1009 NOSIG
2026-06-25T10:27:55.024272+09:00,天津,ZBTJ,24,16,20,4,,9999,1009,,,ZBTJ 250100Z 02004MPS 340V040 CAVOK 24/16 Q1009 NOSIG
2026-06-25T14:48:51.887246+09:00,天津,ZBTJ,27,13,20,4,,9999,1009,,,ZBTJ 250530Z 02004MPS 330V070 CAVOK 27/13 Q1009 NOSIG
2026-06-25T17:52:15.887161+09:00,天津,ZBTJ,29,13,340,4,,9999,1008,,,ZBTJ 250830Z 34004MPS 290V020 CAVOK 29/13 Q1008 NOSIG
2026-06-25T20:35:51.927077+09:00,天津,ZBTJ,29,12,0,0,,9999,1007,,,ZBTJ 251100Z 00000MPS CAVOK 29/12 Q1007 NOSIG
2026-06-25T22:37:47.626148+09:00,天津,ZBTJ,27,12,210,2,,8000,1008,,,ZBTJ 251330Z 21002MPS 8000 NSC 27/12 Q1008 NOSIG
