取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-01-31T00:05:08.825197+09:00,天津,ZBTJ,-4,-6,160,1,,8000,1033,,,ZBTJ 301430Z 16001MPS 8000 NSC M04/M06 Q1033 NOSIG
2026-01-31T00:52:46.527721+09:00,天津,ZBTJ,-5,-7,170,1,,7000,1033,,,ZBTJ 301530Z 17001MPS 7000 NSC M05/M07 Q1033 NOSIG
2026-01-31T01:32:13.982791+09:00,天津,ZBTJ,-6,-7,,1,,6000,1032,,,ZBTJ 301600Z VRB01MPS 6000 NSC M06/M07 Q1032 NOSIG
2026-01-31T02:09:16.255502+09:00,天津,ZBTJ,-5,-8,220,1,,6000,1032,,,ZBTJ 301700Z 22001MPS 6000 NSC M05/M08 Q1032 NOSIG
2026-01-31T02:52:56.469552+09:00,天津,ZBTJ,-6,-7,,1,,6000,1032,,,ZBTJ 301730Z VRB01MPS 6000 NSC M06/M07 Q1032 NOSIG
2026-01-31T03:34:43.135953+09:00,天津,ZBTJ,-6,-8,0,0,,6000,1032,,,ZBTJ 301800Z 00000MPS 6000 NSC M06/M08 Q1032 NOSIG
2026-01-31T12:51:17.933135+09:00,天津,ZBTJ,3,-15,360,5,,9999,1033,,,ZBTJ 310330Z 36005MPS CAVOK 03/M15 Q1033 NOSIG
2026-01-31T13:58:45.365532+09:00,天津,ZBTJ,4,-17,330,6,,9999,1032,,,ZBTJ 310430Z 33006MPS CAVOK 04/M17 Q1032 NOSIG
2026-01-31T14:40:52.957217+09:00,天津,ZBTJ,4,-18,350,6,,9999,1031,,,ZBTJ 310530Z 35006MPS CAVOK 04/M18 Q1031 NOSIG
2026-01-31T15:31:50.836249+09:00,天津,ZBTJ,4,-19,350,6,,9999,1030,,,ZBTJ 310600Z 35006MPS CAVOK 04/M19 Q1030 BECMG TL0730 24003MPS
2026-01-31T16:06:08.773390+09:00,天津,ZBTJ,4,-19,320,5,,9999,1030,,,ZBTJ 310630Z 32005MPS CAVOK 04/M19 Q1030 NOSIG
