取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-05-16T01:22:15.756050+09:00,天津,ZBTJ,23,17,130,2,,9999,1016,,,ZBTJ 151600Z 13002MPS CAVOK 23/17 Q1016 NOSIG
2026-05-16T03:09:21.387929+09:00,天津,ZBTJ,21,17,110,2,,9999,1016,,,ZBTJ 151800Z 11002MPS CAVOK 21/17 Q1016 NOSIG
2026-05-16T04:55:40.348687+09:00,天津,ZBTJ,21,16,100,2,,9999,1017,,,ZBTJ 151930Z 10002MPS CAVOK 21/16 Q1017 NOSIG
2026-05-16T05:56:20.900517+09:00,天津,ZBTJ,20,16,90,3,,9999,1017,,,ZBTJ 152030Z 09003MPS CAVOK 20/16 Q1017 NOSIG
2026-05-16T06:57:58.275093+09:00,天津,ZBTJ,19,16,100,3,,9999,1017,,,ZBTJ 152130Z 10003MPS CAVOK 19/16 Q1017 NOSIG
2026-05-16T07:56:20.511549+09:00,天津,ZBTJ,20,16,110,3,,9999,1017,,,ZBTJ 152230Z 11003MPS CAVOK 20/16 Q1017 NOSIG
2026-05-16T08:53:08.173116+09:00,天津,ZBTJ,21,16,110,5,,9999,1017,,,ZBTJ 152330Z 11005MPS CAVOK 21/16 Q1017 NOSIG
2026-05-16T11:29:19.026790+09:00,天津,ZBTJ,22,15,120,4,,9000,1018,,FEW23,ZBTJ 160200Z 12004MPS 090V150 9000 FEW023 22/15 Q1018 NOSIG
2026-05-16T14:40:30.987217+09:00,天津,ZBTJ,23,15,100,4,,7000,1016,,SCT30,ZBTJ 160530Z 10004MPS 7000 SCT030 23/15 Q1016 NOSIG
2026-05-16T16:56:38.359349+09:00,天津,ZBTJ,24,16,110,5,,9999,1015,,FEW33,ZBTJ 160730Z 11005MPS 9999 FEW033 24/16 Q1015 NOSIG
