取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-02-06T00:05:33.148726+09:00,大連,ZYTL,-9,-23,10,4,,9999,1032,,,ZYTL 051430Z 01004MPS 320V090 CAVOK M09/M23 Q1032 NOSIG
2026-02-06T00:58:53.306756+09:00,大連,ZYTL,-9,-21,10,5,,9999,1033,,,ZYTL 051530Z 01005MPS 320V060 CAVOK M09/M21 Q1033 NOSIG
2026-02-06T01:56:22.998371+09:00,大連,ZYTL,-10,-22,20,6,,9999,1034,,,ZYTL 051630Z 02006MPS 340V050 CAVOK M10/M22 Q1034 NOSIG
2026-02-06T02:45:19.665154+09:00,大連,ZYTL,-10,-22,360,6,12,9999,1034,,,ZYTL 051730Z 36006G12MPS 330V050 CAVOK M10/M22 Q1034 NOSIG
2026-02-06T03:40:58.671693+09:00,大連,ZYTL,-10,-22,360,5,11,9999,1035,,,ZYTL 051830Z 36005G11MPS 320V050 CAVOK M10/M22 Q1035 NOSIG
2026-02-06T04:34:45.736558+09:00,大連,ZYTL,-11,-22,10,6,,9999,1035,,,METAR ZYTL 051900Z 01006MPS 290V050 CAVOK M11/M22 Q1035 NOSIG
2026-02-06T05:01:11.887125+09:00,大連,ZYTL,-11,-22,360,5,,9999,1035,,,ZYTL 051930Z 36005MPS 310V040 CAVOK M11/M22 Q1035 NOSIG
2026-02-06T05:52:20.813745+09:00,大連,ZYTL,-12,-22,10,5,10,9999,1036,,,ZYTL 052030Z 01005G10MPS 330V050 CAVOK M12/M22 Q1036 NOSIG
2026-02-06T06:23:09.783910+09:00,大連,ZYTL,-12,-23,360,6,11,9999,1036,,,ZYTL 052100Z 36006G11MPS 310V040 CAVOK M12/M23 Q1036 NOSIG
2026-02-06T06:56:55.146174+09:00,大連,ZYTL,-13,-23,10,5,11,9999,1035,,,ZYTL 052130Z 01005G11MPS 340V050 CAVOK M13/M23 Q1035 NOSIG
2026-02-06T07:26:58.003444+09:00,大連,ZYTL,-13,-24,10,5,10,9999,1035,,,ZYTL 052200Z 01005G10MPS 320V060 CAVOK M13/M24 Q1035 NOSIG
2026-02-06T07:58:52.112584+09:00,大連,ZYTL,-13,-23,10,7,13,9999,1035,,,ZYTL 052230Z 01007G13MPS 340V050 CAVOK M13/M23 Q1035 NOSIG
2026-02-06T08:28:19.811141+09:00,大連,ZYTL,-13,-24,10,7,12,9999,1035,,,ZYTL 052300Z 01007G12MPS 330V080 CAVOK M13/M24 Q1035 NOSIG
2026-02-06T08:53:32.477124+09:00,大連,ZYTL,-13,-24,10,6,11,9999,1036,,,ZYTL 052330Z 01006G11MPS 340V050 CAVOK M13/M24 Q1036 NOSIG
2026-02-06T10:41:20.880636+09:00,大連,ZYTL,-12,-25,30,6,,9999,1036,,,ZYTL 060130Z 03006MPS 350V070 CAVOK M12/M25 Q1036 NOSIG
2026-02-06T13:10:03.629121+09:00,大連,ZYTL,-11,-24,350,6,,9999,1035,,,ZYTL 060400Z 35006MPS 310V050 CAVOK M11/M24 Q1035 NOSIG
2026-02-06T14:31:38.008942+09:00,大連,ZYTL,-11,-24,360,5,,9999,1034,,,ZYTL 060500Z 36005MPS 310V040 CAVOK M11/M24 Q1034 NOSIG
2026-02-06T15:30:40.307057+09:00,大連,ZYTL,-11,-23,360,6,,9999,1033,,,ZYTL 060600Z 36006MPS 310V040 CAVOK M11/M23 Q1033 NOSIG
2026-02-06T16:31:27.679559+09:00,大連,ZYTL,-11,-23,360,5,10,9999,1033,,,ZYTL 060700Z 36005G10MPS 320V030 CAVOK M11/M23 Q1033 NOSIG
2026-02-06T17:05:09.471702+09:00,大連,ZYTL,-11,-23,350,5,,9999,1033,,,ZYTL 060730Z 35005MPS 310V020 CAVOK M11/M23 Q1033 NOSIG
2026-02-06T18:02:35.208998+09:00,大連,ZYTL,-11,-23,340,4,,9999,1032,,,ZYTL 060830Z 34004MPS 290V060 CAVOK M11/M23 Q1032 NOSIG
2026-02-06T19:02:03.818708+09:00,大連,ZYTL,-12,-23,360,4,,9999,1032,,,ZYTL 060930Z 36004MPS 320V040 CAVOK M12/M23 Q1032 NOSIG
2026-02-06T20:02:31.994955+09:00,大連,ZYTL,-12,-24,20,4,,9999,1032,,,ZYTL 061030Z 02004MPS 350V050 CAVOK M12/M24 Q1032 NOSIG
2026-02-06T20:49:35.617110+09:00,大連,ZYTL,-12,-24,10,3,,9999,1033,,,ZYTL 061130Z 01003MPS 310V050 CAVOK M12/M24 Q1033 NOSIG
2026-02-06T21:47:09.563053+09:00,大連,ZYTL,-12,-24,360,2,,9999,1033,,,ZYTL 061230Z 36002MPS 330V030 CAVOK M12/M24 Q1033 NOSIG
2026-02-06T22:58:42.915076+09:00,大連,ZYTL,-12,-24,10,2,,9999,1033,,,ZYTL 061330Z 01002MPS 320V050 CAVOK M12/M24 Q1033 NOSIG
2026-02-06T23:42:36.905958+09:00,大連,ZYTL,-12,-23,360,2,,9999,1033,,,ZYTL 061430Z 36002MPS 330V030 CAVOK M12/M23 Q1033 NOSIG
