取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-05-13T00:13:02.173542+09:00,大連,ZYTL,12,12,150,5,,5000,1007,BR,FEW2 BKN4,ZYTL 121500Z 15005MPS 5000 BR FEW002 BKN004 12/12 Q1007 NOSIG
2026-05-13T02:24:37.088964+09:00,大連,ZYTL,13,12,140,4,,6000,1006,,SCT6,ZYTL 121700Z 14004MPS 6000 SCT006 13/12 Q1006 NOSIG
2026-05-13T04:20:11.679760+09:00,大連,ZYTL,13,12,140,5,,5000,1006,BR,SCT4,ZYTL 121900Z 14005MPS 5000 BR SCT004 13/12 Q1006 NOSIG
2026-05-13T05:53:45.354379+09:00,大連,ZYTL,12,11,110,4,,4000,1006,BR,SCT5,ZYTL 122030Z 11004MPS 4000 BR SCT005 12/11 Q1006 NOSIG
2026-05-13T07:07:18.721499+09:00,大連,ZYTL,13,12,120,5,,2000,1006,BR,SCT5,ZYTL 122200Z 12005MPS 2000 BR SCT005 13/12 Q1006 BECMG TL2330 3000
2026-05-13T08:19:11.206725+09:00,大連,ZYTL,14,12,110,4,,4000,1007,BR,FEW5,ZYTL 122300Z 11004MPS 4000 BR FEW005 14/12 Q1007 NOSIG
2026-05-13T09:15:16.961490+09:00,大連,ZYTL,15,12,90,5,,8000,1007,,,ZYTL 130000Z 09005MPS 8000 NSC 15/12 Q1007 NOSIG
2026-05-13T13:14:31.233430+09:00,大連,ZYTL,18,12,100,6,,9999,1007,,,ZYTL 130400Z 10006MPS CAVOK 18/12 Q1007 NOSIG
2026-05-13T16:28:51.807987+09:00,大連,ZYTL,17,12,100,8,,9999,1006,,,ZYTL 130700Z 10008MPS CAVOK 17/12 Q1006 NOSIG
2026-05-13T19:07:02.596257+09:00,大連,ZYTL,14,12,110,7,,7000,1006,,FEW8,ZYTL 131000Z 11007MPS 7000 FEW008 14/12 Q1006 NOSIG
2026-05-13T21:24:51.113730+09:00,大連,ZYTL,13,12,110,8,,6000,1007,,FEW4,ZYTL 131200Z 11008MPS 6000 FEW004 13/12 Q1007 NOSIG
