取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-01-28T00:26:23.129239+09:00,大連,ZYTL,-9,-16,280,2,,9999,1032,,,ZYTL 271500Z 28002MPS CAVOK M09/M16 Q1032 NOSIG
2026-01-28T00:54:33.193400+09:00,大連,ZYTL,-9,-17,280,2,,9999,1032,,,ZYTL 271530Z 28002MPS CAVOK M09/M17 Q1032 NOSIG
2026-01-28T01:24:27.232712+09:00,大連,ZYTL,-9,-17,0,0,,9999,1032,,,ZYTL 271600Z 00000MPS CAVOK M09/M17 Q1032 NOSIG
2026-01-28T02:01:03.218295+09:00,大連,ZYTL,-10,-16,270,2,,9999,1031,,,ZYTL 271630Z 27002MPS CAVOK M10/M16 Q1031 NOSIG
2026-01-28T02:46:33.669012+09:00,大連,ZYTL,-8,-14,280,2,,9999,1032,,SCT40,ZYTL 271730Z 28002MPS 9999 SCT040 M08/M14 Q1032 NOSIG
2026-01-28T03:31:11.149713+09:00,大連,ZYTL,-7,-14,270,2,,9999,1032,,BKN40,ZYTL 271800Z 27002MPS 9999 BKN040 M07/M14 Q1032 NOSIG
2026-01-28T04:05:25.227062+09:00,大連,ZYTL,-6,-13,270,1,,9999,1032,,BKN40,ZYTL 271830Z 27001MPS 9999 BKN040 M06/M13 Q1032 NOSIG
2026-01-28T04:42:06.402199+09:00,大連,ZYTL,-6,-15,,1,,9999,1031,,BKN40,ZYTL 271930Z VRB01MPS 9999 BKN040 M06/M15 Q1031 NOSIG
2026-01-28T05:18:00.885367+09:00,大連,ZYTL,-5,-16,70,1,,9999,1031,,BKN40,ZYTL 272000Z 07001MPS 9999 BKN040 M05/M16 Q1031 NOSIG
2026-01-28T05:42:21.549461+09:00,大連,ZYTL,-7,-15,,1,,9999,1031,,BKN40,ZYTL 272030Z VRB01MPS 9999 BKN040 M07/M15 Q1031 NOSIG
2026-01-28T06:13:57.523959+09:00,大連,ZYTL,-5,-15,20,2,,9999,1031,,BKN40,ZYTL 272100Z 02002MPS 350V050 9999 BKN040 M05/M15 Q1031 NOSIG
2026-01-28T06:33:47.516455+09:00,大連,ZYTL,-5,-15,20,2,,9999,1031,,BKN40,ZYTL 272100Z 02002MPS 350V050 9999 BKN040 M05/M15 Q1031 NOSIG
2026-01-28T06:48:58.425584+09:00,大連,ZYTL,-5,-15,30,2,,9999,1031,,BKN40,ZYTL 272130Z 03002MPS 9999 BKN040 M05/M15 Q1031 NOSIG
2026-01-28T07:18:30.765352+09:00,大連,ZYTL,-6,-13,,1,,9999,1032,,SCT40,ZYTL 272200Z VRB01MPS 9999 SCT040 M06/M13 Q1032 NOSIG
2026-01-28T07:41:59.365546+09:00,大連,ZYTL,-5,-12,,1,,9999,1032,,,ZYTL 272230Z VRB01MPS CAVOK M05/M12 Q1032 NOSIG
2026-01-28T08:17:13.975425+09:00,大連,ZYTL,-6,-13,,1,,9999,1032,,,ZYTL 272300Z VRB01MPS CAVOK M06/M13 Q1032 NOSIG
2026-01-28T08:38:33.842588+09:00,大連,ZYTL,-6,-15,30,2,,9999,1032,,,ZYTL 272330Z 03002MPS 350V060 CAVOK M06/M15 Q1032 NOSIG
2026-01-28T08:52:34.965557+09:00,大連,ZYTL,-6,-15,30,2,,9999,1032,,,ZYTL 272330Z 03002MPS 350V060 CAVOK M06/M15 Q1032 NOSIG
2026-01-28T10:19:02.060564+09:00,大連,ZYTL,-4,-17,50,2,,9999,1033,,,ZYTL 280100Z 05002MPS 360V090 CAVOK M04/M17 Q1033 NOSIG
2026-01-28T12:14:42.083436+09:00,大連,ZYTL,-2,-15,70,2,,9999,1032,,,ZYTL 280300Z 07002MPS 350V110 CAVOK M02/M15 Q1032 NOSIG
2026-01-28T13:15:21.931503+09:00,大連,ZYTL,-2,-15,,1,,9999,1031,,,ZYTL 280400Z VRB01MPS CAVOK M02/M15 Q1031 NOSIG
2026-01-28T13:56:59.928492+09:00,大連,ZYTL,-1,-13,120,2,,9999,1030,,,ZYTL 280430Z 12002MPS 050V150 CAVOK M01/M13 Q1030 NOSIG
2026-01-28T14:27:39.075928+09:00,大連,ZYTL,-1,-15,360,2,,9999,1030,,,ZYTL 280500Z 36002MPS 300V110 CAVOK M01/M15 Q1030 NOSIG
2026-01-28T14:55:09.767182+09:00,大連,ZYTL,-2,-15,340,5,,9999,1030,,,ZYTL 280530Z 34005MPS 310V010 CAVOK M02/M15 Q1030 NOSIG
2026-01-28T15:29:31.970574+09:00,大連,ZYTL,-2,-15,360,4,,9999,1030,,,ZYTL 280600Z 36004MPS 330V030 CAVOK M02/M15 Q1030 NOSIG
2026-01-28T16:02:13.206218+09:00,大連,ZYTL,-2,-15,360,4,,9999,1030,,,ZYTL 280630Z 36004MPS 310V040 CAVOK M02/M15 Q1030 NOSIG
2026-01-28T16:42:03.044529+09:00,大連,ZYTL,-3,-14,360,4,,9999,1030,,,ZYTL 280730Z 36004MPS CAVOK M03/M14 Q1030 NOSIG
2026-01-28T17:25:18.547368+09:00,大連,ZYTL,-3,-15,360,2,,9999,1030,,,ZYTL 280800Z 36002MPS 320V030 CAVOK M03/M15 Q1030 NOSIG
2026-01-28T18:02:13.525047+09:00,大連,ZYTL,-3,-15,350,3,,9999,1030,,,ZYTL 280830Z 35003MPS CAVOK M03/M15 Q1030 NOSIG
2026-01-28T18:49:28.981871+09:00,大連,ZYTL,-4,-16,10,3,,9999,1030,,,ZYTL 280930Z 01003MPS CAVOK M04/M16 Q1030 NOSIG
