取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-02-05T10:43:00.831464+09:00,大連,ZYTL,-1,-8,350,9,14,7000,1023,,,ZYTL 050130Z 35009G14MPS 310V030 7000 NSC M01/M08 Q1023 NOSIG
2026-02-05T13:09:58.034061+09:00,大連,ZYTL,-2,-14,350,8,15,9999,1025,,,ZYTL 050400Z 35008G15MPS 320V040 CAVOK M02/M14 Q1025 NOSIG
2026-02-05T14:33:10.312277+09:00,大連,ZYTL,-3,-18,360,8,14,9999,1025,,,METAR ZYTL 050500Z 36008G14MPS 300V040 CAVOK M03/M18 Q1025 NOSIG
2026-02-05T15:34:43.769397+09:00,大連,ZYTL,-4,-19,350,9,16,9999,1026,,,ZYTL 050600Z 35009G16MPS 320V030 CAVOK M04/M19 Q1026 NOSIG
2026-02-05T16:35:08.808917+09:00,大連,ZYTL,-4,-18,360,7,13,9999,1027,,,ZYTL 050700Z 36007G13MPS 320V040 CAVOK M04/M18 Q1027 NOSIG
2026-02-05T17:05:57.751714+09:00,大連,ZYTL,-5,-19,360,8,14,9999,1028,,,ZYTL 050730Z 36008G14MPS 330V030 CAVOK M05/M19 Q1028 NOSIG
2026-02-05T18:04:20.478138+09:00,大連,ZYTL,-5,-20,10,7,12,9999,1029,,,ZYTL 050830Z 01007G12MPS 310V050 CAVOK M05/M20 Q1029 NOSIG
2026-02-05T19:03:42.798791+09:00,大連,ZYTL,-6,-20,10,7,,9999,1029,,,ZYTL 050930Z 01007MPS 340V040 CAVOK M06/M20 Q1029 NOSIG
2026-02-05T20:04:23.613508+09:00,大連,ZYTL,-7,-21,10,7,12,9999,1030,,,METAR ZYTL 051030Z 01007G12MPS 330V040 CAVOK M07/M21 Q1030 NOSIG
2026-02-05T20:51:10.542513+09:00,大連,ZYTL,-7,-23,10,7,12,9999,1030,,,ZYTL 051130Z 01007G12MPS 320V060 CAVOK M07/M23 Q1030 NOSIG
