取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-03-22T00:20:36.445901+09:00,大連,ZYTL,10,1,180,5,,7000,1017,,,ZYTL 211500Z 18005MPS 150V220 7000 NSC 10/01 Q1017 NOSIG
2026-03-22T00:52:39.182173+09:00,大連,ZYTL,9,1,130,2,,6000,1017,,,ZYTL 211530Z 13002MPS 070V200 6000 NSC 09/01 Q1017 NOSIG
2026-03-22T01:22:53.469303+09:00,大連,ZYTL,8,2,110,3,,6000,1017,,,ZYTL 211600Z 11003MPS 070V150 6000 NSC 08/02 Q1017 NOSIG
2026-03-22T01:57:42.402217+09:00,大連,ZYTL,8,2,100,3,,6000,1016,,,ZYTL 211630Z 10003MPS 6000 NSC 08/02 Q1016 NOSIG
2026-03-22T02:26:31.210968+09:00,大連,ZYTL,8,1,170,3,,6000,1016,,,ZYTL 211700Z 17003MPS 110V220 6000 NSC 08/01 Q1016 NOSIG
2026-03-22T02:54:32.920299+09:00,大連,ZYTL,8,2,150,3,,6000,1016,,,ZYTL 211730Z 15003MPS 6000 NSC 08/02 Q1016 NOSIG
2026-03-22T03:28:43.451072+09:00,大連,ZYTL,8,2,140,4,,6000,1016,,,ZYTL 211800Z 14004MPS 120V180 6000 NSC 08/02 Q1016 NOSIG
2026-03-22T04:02:14.409251+09:00,大連,ZYTL,9,2,160,3,,6000,1016,,,ZYTL 211830Z 16003MPS 050V210 6000 NSC 09/02 Q1016 NOSIG
2026-03-22T04:39:13.478514+09:00,大連,ZYTL,8,2,140,3,,6000,1015,,,ZYTL 211930Z 14003MPS 100V180 6000 NSC 08/02 Q1015 NOSIG
2026-03-22T04:52:33.675639+09:00,大連,ZYTL,8,2,140,3,,6000,1015,,,ZYTL 211930Z 14003MPS 100V180 6000 NSC 08/02 Q1015 NOSIG
2026-03-22T05:20:07.152876+09:00,大連,ZYTL,8,2,140,3,,6000,1015,,,ZYTL 211930Z 14003MPS 100V180 6000 NSC 08/02 Q1015 NOSIG
2026-03-22T05:45:53.712355+09:00,大連,ZYTL,8,3,140,2,,6000,1015,,,ZYTL 212030Z 14002MPS 110V190 6000 NSC 08/03 Q1015 NOSIG
2026-03-22T06:19:34.854763+09:00,大連,ZYTL,7,2,130,3,,6000,1015,,,ZYTL 212100Z 13003MPS 6000 NSC 07/02 Q1015 NOSIG
2026-03-22T06:42:35.295712+09:00,大連,ZYTL,8,2,140,3,,6000,1015,,,ZYTL 212130Z 14003MPS 120V180 6000 NSC 08/02 Q1015 NOSIG
2026-03-22T07:18:30.312029+09:00,大連,ZYTL,8,1,160,2,,6000,1015,,,ZYTL 212200Z 16002MPS 130V210 6000 NSC 08/01 Q1015 NOSIG
2026-03-22T07:45:36.972303+09:00,大連,ZYTL,8,1,140,2,,6000,1015,,,ZYTL 212230Z 14002MPS 110V210 6000 NSC 08/01 Q1015 NOSIG
2026-03-22T08:19:22.139500+09:00,大連,ZYTL,8,2,140,3,,6000,1015,,,ZYTL 212300Z 14003MPS 110V210 6000 NSC 08/02 Q1015 NOSIG
2026-03-22T08:42:48.464302+09:00,大連,ZYTL,10,2,160,3,,6000,1016,,,ZYTL 212330Z 16003MPS 120V200 6000 NSC 10/02 Q1016 NOSIG
2026-03-22T10:48:58.387293+09:00,大連,ZYTL,11,2,140,2,,9999,1017,,FEW40,ZYTL 220130Z 14002MPS 110V170 9999 FEW040 11/02 Q1017 NOSIG
2026-03-22T13:14:52.246087+09:00,大連,ZYTL,12,3,50,2,,9999,1017,,SCT23,ZYTL 220400Z 05002MPS 350V150 9999 SCT023 12/03 Q1017 NOSIG
