取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-04-28T00:02:45.041946+09:00,大連,ZYTL,12,3,330,4,,9999,1015,,,ZYTL 271430Z 33004MPS 290V010 CAVOK 12/03 Q1015 NOSIG
2026-04-28T01:57:02.867761+09:00,大連,ZYTL,11,4,320,2,,9999,1016,,,ZYTL 271630Z 32002MPS 270V030 CAVOK 11/04 Q1016 NOSIG
2026-04-28T03:03:29.322289+09:00,大連,ZYTL,12,3,330,4,,9999,1016,,,ZYTL 271730Z 33004MPS 290V010 CAVOK 12/03 Q1016 NOSIG
2026-04-28T04:49:08.056066+09:00,大連,ZYTL,11,3,340,4,,9999,1016,,,ZYTL 271930Z 34004MPS 300V010 CAVOK 11/03 Q1016 NOSIG
2026-04-28T05:56:30.621655+09:00,大連,ZYTL,11,4,330,3,,9999,1016,,,ZYTL 272030Z 33003MPS 300V010 CAVOK 11/04 Q1016 NOSIG
2026-04-28T06:51:49.654106+09:00,大連,ZYTL,10,4,300,3,,9999,1017,,,ZYTL 272130Z 30003MPS CAVOK 10/04 Q1017 NOSIG
2026-04-28T07:45:03.621528+09:00,大連,ZYTL,11,5,310,4,,9999,1018,,,ZYTL 272230Z 31004MPS 280V340 CAVOK 11/05 Q1018 NOSIG
2026-04-28T08:47:39.844940+09:00,大連,ZYTL,12,5,320,4,,9999,1018,,,ZYTL 272330Z 32004MPS 290V360 CAVOK 12/05 Q1018 NOSIG
2026-04-28T11:28:41.180349+09:00,大連,ZYTL,14,5,310,5,,9999,1019,,,ZYTL 280200Z 31005MPS 270V350 CAVOK 14/05 Q1019 NOSIG
2026-04-28T14:45:15.270918+09:00,大連,ZYTL,16,2,310,6,11,9999,1019,,,ZYTL 280530Z 31006G11MPS 270V360 CAVOK 16/02 Q1019 NOSIG
2026-04-28T17:14:24.462946+09:00,大連,ZYTL,17,-2,300,6,,9999,1018,,,ZYTL 280800Z 30006MPS CAVOK 17/M02 Q1018 NOSIG
2026-04-28T19:25:58.028120+09:00,大連,ZYTL,13,3,270,8,,9999,1019,,,ZYTL 281000Z 27008MPS CAVOK 13/03 Q1019 NOSIG
2026-04-28T21:14:02.288767+09:00,大連,ZYTL,12,0,270,6,,9999,1020,,,ZYTL 281200Z 27006MPS CAVOK 12/M00 Q1020 NOSIG
