取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-07-04T01:22:06.945957+09:00,成田,RJAA,20,19,60,4,,4400,1013,BR,OVC4,RJAA 031600Z AUTO 06004KT 030V110 4400 BR OVC004 20/19 Q1013 TEMPO 3000 BR
2026-07-04T02:59:55.386892+09:00,成田,RJAA,20,18,80,4,,4800,1013,BR,OVC4,RJAA 031730Z AUTO 08004KT 4800 BR OVC004 20/18 Q1013 TEMPO 3000 BR
2026-07-04T04:40:06.894583+09:00,成田,RJAA,19,18,80,3,,4900,1013,BR,OVC3,RJAA 031930Z AUTO 08003KT 040V120 4900 BR OVC003 19/18 Q1013 TEMPO 3000 BR
2026-07-04T05:42:05.009536+09:00,成田,RJAA,19,19,120,3,,5000,1013,BR,OVC3,RJAA 032030Z AUTO 12003KT 5000 BR OVC003 19/19 Q1013 TEMPO 3000 BR
2026-07-04T07:00:41.960089+09:00,成田,RJAA,20,19,,2,,4500,1013,BR,BKN3 BKN4,RJAA 032130Z VRB02KT 4500 BR BKN003 BKN004 20/19 Q1013 NOSIG
2026-07-04T08:28:08.450623+09:00,成田,RJAA,21,19,,2,,8000,1014,,FEW5 BKN7 BKN9,RJAA 032300Z VRB02KT 8000 FEW005 BKN007 BKN009 21/19 Q1014 NOSIG
2026-07-04T10:11:54.674617+09:00,成田,RJAA,23,20,150,3,,9999,1013,,FEW8 BKN14 BKNNone,RJAA 040100Z 15003KT 100V240 9999 FEW008 BKN014 BKN/// 23/20 Q1013 BECMG FEW010 BKN015
2026-07-04T13:53:24.000356+09:00,成田,RJAA,26,22,130,10,,9999,1011,VCSH,FEW15 BKN20 BKN60,RJAA 040430Z 13010KT 9999 VCSH FEW015 BKN020 BKN060 26/22 Q1011 NOSIG
2026-07-04T16:39:38.864942+09:00,成田,RJAA,24,21,160,9,,9999,1011,VCSH,FEW13 BKN35 BKN40,RJAA 040700Z 16009KT 9999 VCSH FEW013 BKN035 BKN040 24/21 Q1011 TEMPO FEW008 BKN012
2026-07-04T18:50:52.295523+09:00,成田,RJAA,23,21,150,7,,9999,1012,,FEW12 BKN45 BKNNone,RJAA 040930Z 15007KT 9999 FEW012 BKN045 BKN/// 23/21 Q1012 NOSIG
2026-07-04T20:21:53.488766+09:00,成田,RJAA,22,21,120,3,,9999,1012,,FEW12 BKNNone,RJAA 041100Z 12003KT 9999 FEW012 BKN/// 22/21 Q1012 NOSIG
