取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-07-23T01:04:26.524202+09:00,成田,RJAA,28,26,190,2,,9000,1006,,,RJAA 221530Z AUTO 19002KT 9000 NSC 28/26 Q1006 NOSIG
2026-07-23T02:42:18.198839+09:00,成田,RJAA,27,26,,2,,7000,1006,,,RJAA 221730Z AUTO VRB02KT 7000 NCD 27/26 Q1006 NOSIG
2026-07-23T04:04:25.500088+09:00,成田,RJAA,28,26,320,4,,8000,1006,,,RJAA 221830Z AUTO 32004KT 8000 NSC 28/26 Q1006 NOSIG
2026-07-23T05:37:18.003358+09:00,成田,RJAA,27,26,330,3,,7000,1006,,,RJAA 222000Z AUTO 33003KT 7000 NCD 27/26 Q1006 NOSIG
2026-07-23T06:40:11.444660+09:00,成田,RJAA,29,26,30,4,,6000,1007,,FEW20 SCT80,RJAA 222130Z 03004KT 6000 FEW020 SCT080 29/26 Q1007 NOSIG
2026-07-23T07:56:13.738852+09:00,成田,RJAA,30,26,60,5,,9999,1007,,FEW20,RJAA 222230Z 06005KT 010V100 9999 FEW020 30/26 Q1007 NOSIG
2026-07-23T08:58:44.739198+09:00,成田,RJAA,31,26,80,5,,9999,1007,,BKN25,RJAA 222330Z 08005KT 030V120 9999 BKN025 31/26 Q1007 NOSIG
2026-07-23T12:18:00.813506+09:00,成田,RJAA,34,25,90,9,,9999,1007,,FEW25 SCT40 BKNNone,RJAA 230300Z 09009KT 050V130 9999 FEW025 SCT040 BKN/// 34/25 Q1007 NOSIG
2026-07-23T15:12:19.710952+09:00,成田,RJAA,33,25,110,13,,9999,1007,,FEW30,RJAA 230600Z 11013KT 070V130 9999 FEW030 33/25 Q1007 NOSIG
2026-07-23T17:45:31.793661+09:00,成田,RJAA,30,23,100,9,,9999,1008,,,RJAA 230830Z 10009KT 060V160 CAVOK 30/23 Q1008 NOSIG
2026-07-23T20:04:37.632289+09:00,成田,RJAA,28,22,90,6,,9999,1009,,FEW30 BKNNone,RJAA 231030Z 09006KT 9999 FEW030 BKN/// 28/22 Q1009 BECMG 05006KT
