取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-03-12T00:06:58.889144+09:00,成田,RJAA,5,1,10,5,,9999,1022,,FEW30 BKN100,RJAA 111430Z 01005KT 330V030 9999 FEW030 BKN100 05/01 Q1022 NOSIG
2026-03-12T01:04:19.408155+09:00,成田,RJAA,5,-2,360,9,,9999,1022,,,RJAA 111530Z AUTO 36009KT 9999 NSC 05/M02 Q1022 NOSIG
2026-03-12T02:12:15.942646+09:00,成田,RJAA,5,-2,10,10,,9999,1022,,,RJAA 111700Z AUTO 01010KT 9999 NSC 05/M02 Q1022 NOSIG
2026-03-12T03:05:19.507019+09:00,成田,RJAA,5,-2,10,10,,9999,1022,,,RJAA 111730Z AUTO 01010KT 9999 NSC 05/M02 Q1022 NOSIG
2026-03-12T04:11:18.334493+09:00,成田,RJAA,4,-3,350,10,,9999,1022,,,RJAA 111900Z AUTO 35010KT 9999 NSC 04/M03 Q1022 NOSIG
2026-03-12T04:53:02.253226+09:00,成田,RJAA,4,-4,360,12,,9999,1021,,,RJAA 111930Z AUTO 36012KT 9999 NSC 04/M04 Q1021 NOSIG
2026-03-12T05:28:41.773902+09:00,成田,RJAA,4,-4,350,12,,9999,1022,,,RJAA 112000Z AUTO 35012KT 9999 NSC 04/M04 Q1022 NOSIG
2026-03-12T06:00:47.617593+09:00,成田,RJAA,4,-4,350,10,,9999,1022,,,RJAA 112030Z AUTO 35010KT 9999 NSC 04/M04 Q1022 NOSIG
2026-03-12T06:48:44.992699+09:00,成田,RJAA,4,-4,10,10,,9999,1022,,FEW30 BKN70,RJAA 112130Z 01010KT 9999 FEW030 BKN070 04/M04 Q1022 NOSIG
2026-03-12T07:22:01.584392+09:00,成田,RJAA,4,-4,360,10,,9999,1022,,FEW30 SCT70,RJAA 112200Z 36010KT 9999 FEW030 SCT070 04/M04 Q1022 NOSIG
2026-03-12T07:54:44.399085+09:00,成田,RJAA,5,-4,360,12,,9999,1022,,FEW30 SCT70,RJAA 112230Z 36012KT 9999 FEW030 SCT070 05/M04 Q1022 NOSIG
2026-03-12T08:20:28.955189+09:00,成田,RJAA,6,-4,360,12,,9999,1022,,FEW30 BKN40,RJAA 112300Z 36012KT 9999 FEW030 BKN040 06/M04 Q1022 NOSIG
2026-03-12T08:54:47.708104+09:00,成田,RJAA,6,-5,20,13,,9999,1022,,FEW30 BKN40,RJAA 112330Z 02013KT 9999 FEW030 BKN040 06/M05 Q1022 NOSIG
2026-03-12T10:27:02.062997+09:00,成田,RJAA,9,-4,20,12,,9999,1022,,FEW30,RJAA 120100Z 02012KT 9999 FEW030 09/M04 Q1022 NOSIG
2026-03-12T12:58:30.572875+09:00,成田,RJAA,9,-5,360,9,,9999,1019,,FEW30,RJAA 120330Z 36009KT 320V030 9999 FEW030 09/M05 Q1019 NOSIG
2026-03-12T14:16:45.107012+09:00,成田,RJAA,11,-4,350,8,,9999,1018,,FEW30,RJAA 120500Z 35008KT 310V030 9999 FEW030 11/M04 Q1018 NOSIG
2026-03-12T15:07:17.236721+09:00,成田,RJAA,12,-5,350,7,,9999,1018,,FEW30,RJAA 120600Z 35007KT 310V070 9999 FEW030 12/M05 Q1018 NOSIG
2026-03-12T16:14:09.309640+09:00,成田,RJAA,11,-7,270,4,,9999,1018,,FEW30,RJAA 120700Z 27004KT 210V340 9999 FEW030 11/M07 Q1018 NOSIG
2026-03-12T16:57:03.722864+09:00,成田,RJAA,11,-7,360,9,,9999,1018,,FEW30,RJAA 120730Z 36009KT 320V040 9999 FEW030 11/M07 Q1018 NOSIG
2026-03-12T17:42:19.827203+09:00,成田,RJAA,10,-5,80,7,,9999,1018,,FEW30,RJAA 120830Z 08007KT 020V100 9999 FEW030 10/M05 Q1018 BECMG TL0930 05006KT
2026-03-12T18:37:11.682752+09:00,成田,RJAA,9,-4,60,8,,9999,1018,,FEW30,RJAA 120900Z 06008KT 9999 FEW030 09/M04 Q1018 BECMG 05006KT
2026-03-12T19:22:41.063107+09:00,成田,RJAA,8,-3,60,6,,9999,1019,,FEW30,RJAA 121000Z 06006KT 360V090 9999 FEW030 08/M03 Q1019 BECMG 36008KT
2026-03-12T20:08:50.280743+09:00,成田,RJAA,7,-2,40,5,,9999,1019,,FEW30,RJAA 121100Z 04005KT 9999 FEW030 07/M02 Q1019 NOSIG
2026-03-12T20:44:40.260993+09:00,成田,RJAA,7,-2,20,9,,9999,1020,,FEW30,RJAA 121130Z 02009KT 9999 FEW030 07/M02 Q1020 NOSIG
