取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-04-20T00:23:09.207099+09:00,成田,RJAA,15,12,50,7,,9999,1016,,,RJAA 191500Z AUTO 05007KT 9999 NSC 15/12 Q1016 NOSIG
2026-04-20T01:05:24.023034+09:00,成田,RJAA,14,12,30,4,,9999,1016,,,RJAA 191530Z AUTO 03004KT 350V060 9999 NSC 14/12 Q1016 NOSIG
2026-04-20T01:58:58.812708+09:00,成田,RJAA,14,12,30,5,,9999,1016,,FEW28 SCT220,RJAA 191630Z AUTO 03005KT 9999 FEW028 SCT220 14/12 Q1016 NOSIG
2026-04-20T02:39:35.332191+09:00,成田,RJAA,14,11,40,6,,9999,1016,,,RJAA 191700Z AUTO 04006KT 9999 NCD 14/11 Q1016 NOSIG
2026-04-20T03:23:23.620888+09:00,成田,RJAA,14,11,30,5,,9999,1016,,,RJAA 191800Z AUTO 03005KT 9999 NSC 14/11 Q1016 NOSIG
2026-04-20T04:27:26.103688+09:00,成田,RJAA,13,12,30,6,,9999,1016,,,RJAA 191900Z AUTO 03006KT 9999 NSC 13/12 Q1016 NOSIG
2026-04-20T05:04:11.835066+09:00,成田,RJAA,13,11,360,3,,9999,1016,,,RJAA 191930Z AUTO 36003KT 270V020 9999 NSC 13/11 Q1016 NOSIG
2026-04-20T05:55:50.582329+09:00,成田,RJAA,13,11,20,6,,9999,1016,,FEW31 BKN190,RJAA 192030Z AUTO 02006KT 9999 FEW031 BKN190 13/11 Q1016 NOSIG
2026-04-20T06:32:03.970460+09:00,成田,RJAA,14,12,30,7,,9999,1016,,FEW30 BKNNone,RJAA 192100Z 03007KT 9999 FEW030 BKN/// 14/12 Q1016 NOSIG
2026-04-20T07:03:01.578679+09:00,成田,RJAA,15,11,50,7,,9999,1016,,FEW30 SCTNone,RJAA 192130Z 05007KT 020V080 9999 FEW030 SCT/// 15/11 Q1016 BECMG 08006KT
2026-04-20T07:56:44.965262+09:00,成田,RJAA,18,12,60,7,,9999,1017,,FEW30,RJAA 192230Z 06007KT 9999 FEW030 18/12 Q1017 BECMG TL2330 08006KT
2026-04-20T08:34:59.963452+09:00,成田,RJAA,19,13,60,6,,9999,1017,,FEW30,RJAA 192300Z 06006KT 020V100 9999 FEW030 19/13 Q1017 BECMG TL0000 08006KT
2026-04-20T09:05:28.052257+09:00,成田,RJAA,19,12,90,7,,9999,1017,,FEW30,RJAA 192330Z 09007KT 050V120 9999 FEW030 19/12 Q1017 NOSIG
2026-04-20T12:52:59.627989+09:00,成田,RJAA,22,8,120,11,,9999,1016,,FEW35 SCTNone,RJAA 200330Z 12011KT 090V160 9999 FEW035 SCT/// 22/08 Q1016 NOSIG
2026-04-20T15:10:59.879602+09:00,成田,RJAA,21,7,130,13,,9999,1015,,FEW30 SCTNone,RJAA 200600Z 13013KT 110V170 9999 FEW030 SCT/// 21/07 Q1015 NOSIG
2026-04-20T17:29:00.640851+09:00,成田,RJAA,19,10,130,11,,9999,1015,,FEW30 SCTNone,RJAA 200800Z 13011KT 9999 FEW030 SCT/// 19/10 Q1015 NOSIG
