取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-04-25T01:00:48.300719+09:00,成田,RJAA,12,9,10,6,,9999,1018,,,RJAA 241530Z AUTO 01006KT 9999 NSC 12/09 Q1018 NOSIG
2026-04-25T02:14:20.632532+09:00,成田,RJAA,12,9,20,7,,9999,1018,,,RJAA 241700Z AUTO 02007KT 9999 NSC 12/09 Q1018 NOSIG
2026-04-25T03:01:03.492206+09:00,成田,RJAA,12,9,20,5,,9999,1018,,,RJAA 241730Z AUTO 02005KT 9999 NSC 12/09 Q1018 NOSIG
2026-04-25T04:14:14.066031+09:00,成田,RJAA,12,9,10,5,,9999,1019,,,RJAA 241900Z AUTO 01005KT 9999 NSC 12/09 Q1019 NOSIG
2026-04-25T05:02:59.571673+09:00,成田,RJAA,12,8,20,5,,9999,1020,,,RJAA 241930Z AUTO 02005KT 9999 NSC 12/08 Q1020 NOSIG
2026-04-25T06:07:56.737484+09:00,成田,RJAA,12,9,10,8,,9999,1021,,FEW30 BKN50 BKNNone,RJAA 242100Z 01008KT 9999 FEW030 BKN050 BKN/// 12/09 Q1021 NOSIG
2026-04-25T07:04:10.707412+09:00,成田,RJAA,13,9,20,8,,9999,1021,,FEW40 BKNNone,RJAA 242130Z 02008KT 9999 FEW040 BKN/// 13/09 Q1021 NOSIG
2026-04-25T08:00:18.778858+09:00,成田,RJAA,15,7,50,7,,9999,1022,,FEW40 BKNNone,RJAA 242230Z 05007KT 360V100 9999 FEW040 BKN/// 15/07 Q1022 NOSIG
2026-04-25T08:56:45.763761+09:00,成田,RJAA,15,6,80,12,,9999,1022,,FEW35 BKNNone,RJAA 242330Z 08012KT 9999 FEW035 BKN/// 15/06 Q1022 NOSIG
2026-04-25T11:24:36.612003+09:00,成田,RJAA,16,5,50,9,,9999,1022,,BKN40 BKNNone,RJAA 250200Z 05009KT 010V090 9999 BKN040 BKN/// 16/05 Q1022 BECMG TL0300 09010KT
2026-04-25T14:00:11.240494+09:00,成田,RJAA,17,7,70,6,,9999,1022,,FEW30 SCT40 BKNNone,RJAA 250430Z 07006KT 9999 FEW030 SCT040 BKN/// 17/07 Q1022 NOSIG
2026-04-25T15:46:42.531441+09:00,成田,RJAA,16,6,80,8,,9999,1022,,FEW30 SCT40 BKNNone,RJAA 250630Z 08008KT 9999 FEW030 SCT040 BKN/// 16/06 Q1022 NOSIG
2026-04-25T17:02:54.414804+09:00,成田,RJAA,16,6,80,8,,9999,1022,,FEW30 SCT180 BKNNone,RJAA 250730Z 08008KT 050V120 9999 FEW030 SCT180 BKN/// 16/06 Q1022 NOSIG
2026-04-25T18:12:10.140832+09:00,成田,RJAA,14,6,80,8,,9999,1022,,FEW30 SCT180,RJAA 250900Z 08008KT 9999 FEW030 SCT180 14/06 Q1022 NOSIG
