取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-08-14T00:16:46.319046+09:00,成田,RJAA,24,24,330,7,,6000,1008,+TSRA,OVC2,RJAA 131500Z AUTO 33007KT 6000 +TSRA OVC002 //////CB 24/24 Q1008 TEMPO 3000 +TSRA BR
2026-08-14T01:11:48.339279+09:00,成田,RJAA,24,23,10,10,,8000,1007,TSRA,BKN2 BKN47 BKN50,RJAA 131600Z AUTO 01010KT 8000 TSRA BKN002 BKN047 BKN050 //////CB 24/23 Q1007 TEMPO 1500 +TSRA BR
2026-08-14T02:14:21.099592+09:00,成田,RJAA,24,23,20,7,,9999,1007,TSRA,SCT2 BKN6 BKN11,RJAA 131630Z AUTO 02007KT 9999 TSRA SCT002 BKN006 BKN011 //////CB 24/23 Q1007 TEMPO 3000 +TSRA BR FEW001 BKN003 FEW015CB
2026-08-14T03:08:30.412978+09:00,成田,RJAA,24,23,90,9,,9999,1006,-TSRA,BKN2 BKN100 OVC130,RJAA 131800Z AUTO 09009KT 9999 -TSRA BKN002 BKN100 OVC130 //////CB 24/23 Q1006 TEMPO 3000 +TSRA BR
2026-08-14T04:27:36.348471+09:00,成田,RJAA,23,21,100,10,,9999,1006,-RA,FEW80 SCT110 BKN120,RJAA 131900Z AUTO 10010KT 9999 -RA FEW080 SCT110 BKN120 //////CB 23/21 Q1006 TEMPO 3000 TSRA BR FEW003 BKN005 FEW015CB
2026-08-14T05:07:52.803433+09:00,成田,RJAA,24,23,,1,,9999,1007,RA,FEW90 SCT110 BKN120,RJAA 132000Z AUTO VRB01KT 9999 RA FEW090 SCT110 BKN120 //////TCU 24/23 Q1007 BECMG 08006KT TEMPO 3000 TSRA BR FEW003 BKN005 FEW015CB
2026-08-14T06:04:55.180378+09:00,成田,RJAA,23,22,20,3,,9999,1007,-RA,FEW7 SCT90 BKN100,RJAA 132030Z AUTO 02003KT 9999 -RA FEW007 SCT090 BKN100 23/22 Q1007 TEMPO 3000 SHRA BR FEW003 BKN005
2026-08-14T07:04:45.327279+09:00,成田,RJAA,23,22,350,4,,9999,1007,-SHRA,FEW1 SCT20 BKNNone,RJAA 132130Z 35004KT 320V040 9999 -SHRA FEW001 SCT020 BKN/// 23/22 Q1007 BECMG 23006KT TEMPO FEW005 BKN008
2026-08-14T08:04:29.641889+09:00,成田,RJAA,23,22,170,4,,9999,1008,,FEW2 BKN6,RJAA 132230Z 17004KT 140V210 9999 FEW002 BKN006 23/22 Q1008 TEMPO 4000 SHRA BR
2026-08-14T09:00:30.829489+09:00,成田,RJAA,25,23,,2,,9999,1008,,FEW5 BKN10 BKNNone,RJAA 132330Z VRB02KT 9999 FEW005 BKN010 BKN/// 25/23 Q1008 BECMG 08006KT TEMPO FEW003 BKN008
2026-08-14T11:47:47.744270+09:00,成田,RJAA,29,24,120,4,,9999,1008,VCSH,FEW15 SCT20 BKN30,RJAA 140230Z 12004KT 060V180 9999 VCSH FEW015CB SCT020 BKN030 29/24 Q1008 TEMPO FM0300 3000 TSRA BR FEW003 BKN005 FEW015CB
2026-08-14T13:43:49.271010+09:00,成田,RJAA,28,24,60,9,,9999,1008,-SHRA,FEW10 SCT15 BKN25 BKN70,RJAA 140430Z 06009KT 9999 -SHRA FEW010 SCT015CB BKN025 BKN070 28/24 Q1008 BECMG 09008KT TEMPO 3000 TSRA BR FEW003 BKN005 FEW015CB
2026-08-14T15:08:26.411065+09:00,成田,RJAA,28,24,80,11,,9999,1008,-SHRA,FEW10 SCT15 BKN20,RJAA 140600Z 08011KT 040V120 9999 -SHRA FEW010 SCT015 BKN020 28/24 Q1008 TEMPO 3000 TSRA BR FEW003 BKN008 FEW015CB
2026-08-14T16:52:22.420976+09:00,成田,RJAA,26,24,90,6,,9999,1008,-SHRA,SCT10 FEW15 BKNNone,RJAA 140730Z 09006KT 9999 -SHRA SCT010 FEW015CB BKN/// 26/24 Q1008 TEMPO 3000 TSRA BR FEW003 BKN008 FEW015CB
2026-08-14T18:01:55.017590+09:00,成田,RJAA,26,24,90,7,,9999,1009,-SHRA,FEW8 BKN12 FEW15 BKNNone,RJAA 140830Z 09007KT 9999 -SHRA FEW008 BKN012 FEW015CB BKN/// 26/24 Q1009 BECMG FEW008 BKN015
