取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-03-05T00:08:55.435508+09:00,成田,RJAA,6,-4,310,8,,9999,1012,,,RJAA 041430Z AUTO 31008KT 9999 NCD 06/M04 Q1012 NOSIG
2026-03-05T00:58:51.215199+09:00,成田,RJAA,5,-3,310,5,,9999,1012,,,RJAA 041530Z AUTO 31005KT 9999 NCD 05/M03 Q1012 NOSIG
2026-03-05T01:53:56.124754+09:00,成田,RJAA,5,-4,290,5,,9999,1012,,,RJAA 041630Z AUTO 29005KT 250V330 9999 NCD 05/M04 Q1012 NOSIG
2026-03-05T02:34:12.840362+09:00,成田,RJAA,4,-5,300,5,,9999,1012,,,RJAA 041700Z AUTO 30005KT 9999 NCD 04/M05 Q1012 NOSIG
2026-03-05T03:06:15.175583+09:00,成田,RJAA,4,-5,300,4,,9999,1012,,,RJAA 041730Z AUTO 30004KT 9999 NCD 04/M05 Q1012 NOSIG
2026-03-05T04:08:01.707019+09:00,成田,RJAA,4,-5,300,6,,9999,1012,,,RJAA 041830Z AUTO 30006KT 9999 NCD 04/M05 Q1012 NOSIG
2026-03-05T04:51:53.330543+09:00,成田,RJAA,3,-4,330,6,,9999,1013,,,RJAA 041930Z AUTO 33006KT 9999 NCD 03/M04 Q1013 NOSIG
2026-03-05T05:26:54.261810+09:00,成田,RJAA,4,-4,290,4,,9999,1013,,,RJAA 042000Z AUTO 29004KT 9999 NCD 04/M04 Q1013 NOSIG
2026-03-05T06:00:32.823641+09:00,成田,RJAA,5,-4,310,7,,9999,1014,,,RJAA 042030Z AUTO 31007KT 9999 NCD 05/M04 Q1014 NOSIG
2026-03-05T06:50:03.502789+09:00,成田,RJAA,5,-4,290,6,,9999,1015,,FEW30,RJAA 042130Z 29006KT 260V320 9999 FEW030 05/M04 Q1015 NOSIG
2026-03-05T07:25:39.539562+09:00,成田,RJAA,6,-3,300,9,,9999,1015,,FEW30,RJAA 042200Z 30009KT 260V330 9999 FEW030 06/M03 Q1015 NOSIG
2026-03-05T08:00:47.640672+09:00,成田,RJAA,7,-3,310,11,,9999,1015,,FEW30,RJAA 042230Z 31011KT 280V340 9999 FEW030 07/M03 Q1015 NOSIG
2026-03-05T08:46:01.043300+09:00,成田,RJAA,8,-3,310,11,,9999,1016,,FEW30,RJAA 042300Z 31011KT 9999 FEW030 08/M03 Q1016 NOSIG
2026-03-05T10:42:58.453198+09:00,成田,RJAA,11,-4,320,7,,9999,1016,,FEW30,RJAA 050130Z 32007KT 280V360 9999 FEW030 11/M04 Q1016 NOSIG
2026-03-05T13:07:43.674187+09:00,成田,RJAA,14,-4,280,6,,9999,1016,,FEW30,RJAA 050400Z 28006KT 240V330 9999 FEW030 14/M04 Q1016 NOSIG
