取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-04-24T04:43:26.939555+09:00,成田,RJAA,11,9,20,15,,9999,1008,,FEW11 OVC20,RJAA 231930Z AUTO 02015KT 9999 FEW011 OVC020 11/09 Q1008 TEMPO FEW005 BKN008
2026-04-24T05:45:25.492419+09:00,成田,RJAA,11,9,10,11,,9999,1010,,FEW16 SCT24 OVC26,RJAA 232030Z AUTO 01011KT 9999 FEW016 SCT024 OVC026 11/09 Q1010 TEMPO FEW005 BKN008
2026-04-24T08:29:03.087674+09:00,成田,RJAA,14,8,20,14,,9999,1011,,FEW15 SCT45 BKNNone,RJAA 232300Z 02014KT 9999 FEW015 SCT045 BKN/// 14/08 Q1011 NOSIG
2026-04-24T10:11:02.966843+09:00,成田,RJAA,16,6,20,16,,9999,1012,,FEW25 BKN130 BKNNone,RJAA 240100Z 02016KT 9999 FEW025 BKN130 BKN/// 16/06 Q1012 NOSIG
2026-04-24T13:27:38.533833+09:00,成田,RJAA,16,7,50,14,,9999,1012,,FEW25 BKN160 BKNNone,RJAA 240400Z 05014KT 9999 FEW025 BKN160 BKN/// 16/07 Q1012 NOSIG
2026-04-24T15:27:49.916907+09:00,成田,RJAA,16,7,40,11,,9999,1012,,FEW25 BKN160,RJAA 240600Z 04011KT 010V090 9999 FEW025 BKN160 16/07 Q1012 NOSIG
2026-04-24T17:33:54.676297+09:00,成田,RJAA,15,8,60,11,,9999,1014,,FEW30 BKN160,RJAA 240800Z 06011KT 9999 FEW030 BKN160 15/08 Q1014 BECMG 05010KT
2026-04-24T19:09:39.764132+09:00,成田,RJAA,14,8,80,9,,9999,1015,,,RJAA 241000Z 08009KT 040V110 CAVOK 14/08 Q1015 BECMG 05008KT
2026-04-24T20:35:57.890597+09:00,成田,RJAA,13,8,30,4,,9999,1016,,,RJAA 241100Z 03004KT 360V070 CAVOK 13/08 Q1016 NOSIG
2026-04-24T21:40:55.487804+09:00,成田,RJAA,13,7,30,6,,9999,1017,,,RJAA 241230Z 03006KT CAVOK 13/07 Q1017 NOSIG
2026-04-24T23:42:38.762700+09:00,成田,RJAA,12,8,10,8,,9999,1018,,,RJAA 241430Z AUTO 01008KT 9999 NSC 12/08 Q1018 NOSIG
