取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-01-05T00:14:34.552163+09:00,成田,RJAA,1,-2,220,3,,9999,1012,,,RJAA 041500Z AUTO 22003KT 9999 NCD 01/M02 Q1012 NOSIG
2026-01-05T00:33:14.005202+09:00,成田,RJAA,1,-2,220,3,,9999,1012,,,RJAA 041500Z AUTO 22003KT 9999 NCD 01/M02 Q1012 NOSIG
2026-01-05T00:46:11.669728+09:00,成田,RJAA,1,-1,240,1,,9999,1011,,,RJAA 041530Z AUTO 24001KT 9999 NCD 01/M01 Q1011 BECMG 30005KT
2026-01-05T01:18:26.941294+09:00,成田,RJAA,0,-1,,2,,9999,1012,,,RJAA 041600Z AUTO VRB02KT 9999 NCD M00/M01 Q1012 BECMG 30005KT
2026-01-05T01:43:05.474150+09:00,成田,RJAA,0,-1,220,2,,9999,1012,,,RJAA 041630Z AUTO 22002KT 9999 NCD M00/M01 Q1012 BECMG 30005KT
2026-01-05T02:13:12.218719+09:00,成田,RJAA,0,-2,260,1,,9999,1011,,,RJAA 041700Z AUTO 26001KT 9999 NCD M00/M02 Q1011 NOSIG
2026-01-05T02:33:16.788561+09:00,成田,RJAA,0,-2,260,1,,9999,1011,,,RJAA 041700Z AUTO 26001KT 9999 NCD M00/M02 Q1011 NOSIG
2026-01-05T02:46:27.343252+09:00,成田,RJAA,-2,-3,0,0,,9999,1011,,,RJAA 041730Z AUTO 00000KT 9999 NCD M02/M03 Q1011 NOSIG
2026-01-05T03:22:25.484178+09:00,成田,RJAA,-1,-2,,1,,9999,1011,,,RJAA 041800Z AUTO VRB01KT 9999 NCD M01/M02 Q1011 NOSIG
2026-01-05T03:53:55.237706+09:00,成田,RJAA,-1,-3,,2,,9999,1011,,,RJAA 041830Z AUTO VRB02KT 9999 NCD M01/M03 Q1011 NOSIG
2026-01-05T04:12:17.291635+09:00,成田,RJAA,-2,-3,,1,,9999,1011,,,RJAA 041900Z AUTO VRB01KT 9999 NSC M02/M03 Q1011 NOSIG
2026-01-05T04:28:55.977796+09:00,成田,RJAA,-2,-3,,1,,9999,1011,,,RJAA 041900Z AUTO VRB01KT 9999 NSC M02/M03 Q1011 NOSIG
2026-01-05T04:43:51.538445+09:00,成田,RJAA,-2,-2,270,1,,9999,1010,,,RJAA 041930Z AUTO 27001KT 9999 NSC M02/M02 Q1010 NOSIG
2026-01-05T05:17:44.054382+09:00,成田,RJAA,-1,-3,320,4,,9999,1010,,,RJAA 042000Z AUTO 32004KT 9999 NSC M01/M03 Q1010 NOSIG
2026-01-05T05:39:10.038851+09:00,成田,RJAA,-1,-3,320,4,,9999,1010,,,RJAA 042000Z AUTO 32004KT 9999 NSC M01/M03 Q1010 NOSIG
2026-01-05T05:51:45.008362+09:00,成田,RJAA,-2,-2,320,1,,9999,1010,,,RJAA 042030Z AUTO 32001KT 9999 NCD M02/M02 Q1010 NOSIG
2026-01-05T06:14:15.724295+09:00,成田,RJAA,-2,-3,330,2,,9999,1010,,FEW30,RJAA 042100Z 33002KT 9999 FEW030 M02/M03 Q1010 NOSIG
2026-01-05T06:31:46.407887+09:00,成田,RJAA,-2,-3,330,2,,9999,1010,,FEW30,RJAA 042100Z 33002KT 9999 FEW030 M02/M03 Q1010 NOSIG
2026-01-05T06:45:32.700301+09:00,成田,RJAA,-2,-3,290,1,,9999,1010,,FEW30,RJAA 042130Z 29001KT 9999 FEW030 M02/M03 Q1010 NOSIG
2026-01-05T07:15:24.318239+09:00,成田,RJAA,-3,-4,260,3,,9999,1010,,FEW30,RJAA 042200Z 26003KT 9999 FEW030 M03/M04 Q1010 NOSIG
2026-01-05T07:38:11.966846+09:00,成田,RJAA,-3,-4,260,3,,9999,1010,,FEW30,RJAA 042200Z 26003KT 9999 FEW030 M03/M04 Q1010 NOSIG
