取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-05-02T00:35:53.042628+09:00,成田,RJAA,15,10,,2,,9999,995,,,RJAA 011500Z AUTO VRB02KT 9999 NSC 15/10 Q0995 NOSIG
2026-05-02T01:36:47.333512+09:00,成田,RJAA,13,10,210,4,,9999,995,,,RJAA 011600Z AUTO 21004KT 9999 NSC 13/10 Q0995 NOSIG
2026-05-02T02:37:55.158646+09:00,成田,RJAA,14,10,220,7,,9999,994,,,RJAA 011700Z AUTO 22007KT 9999 NCD 14/10 Q0994 NOSIG
2026-05-02T03:44:27.225827+09:00,成田,RJAA,15,10,230,9,,9999,995,,,RJAA 011830Z AUTO 23009KT 210V270 9999 NCD 15/10 Q0995 BECMG FM1900 27012KT
2026-05-02T05:01:25.048515+09:00,成田,RJAA,14,10,240,8,,9999,997,,,RJAA 011930Z AUTO 24008KT 9999 NCD 14/10 Q0997 BECMG 27012KT
2026-05-02T06:09:02.177602+09:00,成田,RJAA,17,8,300,9,,9999,1000,,FEW30,RJAA 012100Z 30009KT 9999 FEW030 17/08 Q1000 NOSIG
2026-05-02T07:07:14.881747+09:00,成田,RJAA,18,6,310,8,,9999,1001,,FEW30,RJAA 012200Z 31008KT 270V340 9999 FEW030 18/06 Q1001 WS R34L NOSIG
2026-05-02T08:09:30.316898+09:00,成田,RJAA,20,5,290,9,,9999,1002,,FEW30,RJAA 012300Z 29009KT 180V330 9999 FEW030 20/05 Q1002 NOSIG
2026-05-02T09:07:37.936284+09:00,成田,RJAA,21,5,270,12,,9999,1003,,FEW30,RJAA 020000Z 27012KT 230V310 9999 FEW030 21/05 Q1003 TEMPO FM0100 28018G28KT
2026-05-02T12:53:33.508776+09:00,成田,RJAA,26,4,270,14,24,9999,1004,,FEW40,RJAA 020330Z 27014G24KT 230V310 9999 FEW040 26/04 Q1004 WS R34R NOSIG
2026-05-02T15:02:55.336175+09:00,成田,RJAA,26,4,310,14,,9999,1005,,FEW40 SCTNone,RJAA 020530Z 31014KT 9999 FEW040 SCT/// 26/04 Q1005 WS R34R TEMPO 30018G28KT
2026-05-02T17:00:11.706251+09:00,成田,RJAA,25,3,280,7,,9999,1007,,,RJAA 020730Z 28007KT 240V320 CAVOK 25/03 Q1007 NOSIG
2026-05-02T18:34:27.852716+09:00,成田,RJAA,23,3,310,6,,9999,1008,,,RJAA 020900Z 31006KT CAVOK 23/03 Q1008 NOSIG
2026-05-02T19:29:52.582211+09:00,成田,RJAA,23,1,300,7,,9999,1009,,,RJAA 021000Z 30007KT CAVOK 23/01 Q1009 NOSIG
2026-05-02T20:27:01.047982+09:00,成田,RJAA,22,2,,2,,9999,1010,,,RJAA 021100Z VRB02KT CAVOK 22/02 Q1010 NOSIG
2026-05-02T21:32:35.153119+09:00,成田,RJAA,20,4,,3,,9999,1011,,,RJAA 021200Z VRB03KT CAVOK 20/04 Q1011 BECMG FM1230 08005KT
