取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2025-12-30T00:17:51.646279+09:00,成田,RJAA,2,2,0,0,,9999,1014,,,RJAA 291500Z AUTO 00000KT 9999 NCD 02/02 Q1014 NOSIG RMK A2996
2025-12-30T00:39:27.293567+09:00,成田,RJAA,3,2,320,1,,9999,1014,,,RJAA 291530Z AUTO 32001KT 9999 NCD 03/02 Q1014 NOSIG
2025-12-30T00:52:29.795962+09:00,成田,RJAA,3,2,320,1,,9999,1014,,,RJAA 291530Z AUTO 32001KT 9999 NCD 03/02 Q1014 NOSIG RMK A2996
2025-12-30T01:19:54.416405+09:00,成田,RJAA,1,0,320,4,,9999,1014,,,RJAA 291600Z AUTO 32004KT 270V360 9999 NCD 01/00 Q1014 NOSIG RMK A2996
2025-12-30T01:46:00.353373+09:00,成田,RJAA,2,1,310,3,,9999,1014,,,RJAA 291630Z AUTO 31003KT 9999 NCD 02/01 Q1014 NOSIG RMK A2996
2025-12-30T02:14:42.366842+09:00,成田,RJAA,1,1,,1,,9999,1014,,,RJAA 291700Z AUTO VRB01KT 9999 NCD 01/01 Q1014 NOSIG RMK A2996
2025-12-30T02:34:46.159527+09:00,成田,RJAA,1,1,,1,,9999,1014,,,RJAA 291700Z AUTO VRB01KT 9999 NCD 01/01 Q1014 NOSIG RMK A2996
2025-12-30T02:47:32.963603+09:00,成田,RJAA,1,0,0,0,,8000,1014,,,RJAA 291730Z AUTO 00000KT 8000 NCD 01/00 Q1014 NOSIG RMK A2995
2025-12-30T03:23:53.139094+09:00,成田,RJAA,1,0,280,3,,9999,1014,,,RJAA 291800Z AUTO 28003KT 9999 NCD 01/00 Q1014 NOSIG RMK A2995
2025-12-30T03:55:07.307544+09:00,成田,RJAA,1,0,280,3,,9999,1014,,,RJAA 291830Z AUTO 28003KT 9999 NCD 01/00 Q1014 NOSIG RMK A2995
2025-12-30T04:13:10.776971+09:00,成田,RJAA,1,0,,1,,9999,1013,,,RJAA 291900Z AUTO VRB01KT 9999 NCD 01/M00 Q1013 NOSIG RMK A2994
2025-12-30T04:29:05.302440+09:00,成田,RJAA,1,0,,1,,9999,1013,,,RJAA 291900Z AUTO VRB01KT 9999 NCD 01/M00 Q1013 NOSIG RMK A2994
2025-12-30T04:44:42.858615+09:00,成田,RJAA,0,0,,1,,7000,1014,,,RJAA 291930Z AUTO VRB01KT 7000 NCD M00/M00 Q1014 NOSIG RMK A2995
2025-12-30T05:18:32.496444+09:00,成田,RJAA,-2,-2,,1,,9999,1014,,,RJAA 292000Z AUTO VRB01KT 9999 NCD M02/M02 Q1014 NOSIG RMK A2995
2025-12-30T05:41:22.505139+09:00,成田,RJAA,-1,-1,,1,,9999,1014,,,RJAA 292030Z AUTO VRB01KT 9999 NCD M01/M01 Q1014 BECMG FM2200 27005KT RMK A2995
2025-12-30T06:14:43.229729+09:00,成田,RJAA,-1,-1,300,1,,9999,1014,,FEW30,RJAA 292100Z 30001KT 9999 FEW030 M01/M01 Q1014 NOSIG RMK 1CU030 A2995
2025-12-30T06:32:34.499752+09:00,成田,RJAA,-1,-1,300,1,,9999,1014,,FEW30,RJAA 292100Z 30001KT 9999 FEW030 M01/M01 Q1014 NOSIG RMK 1CU030 A2995
2025-12-30T06:46:17.066126+09:00,成田,RJAA,-1,-1,310,1,,9999,1014,,FEW30,RJAA 292130Z 31001KT 9999 FEW030 M01/M01 Q1014 NOSIG RMK 1CU030 A2996
2025-12-30T07:15:22.390662+09:00,成田,RJAA,-1,-1,0,0,,9999,1014,,FEW30,RJAA 292200Z 00000KT 9999 FEW030 M01/M01 Q1014 NOSIG RMK 1CU030 A2996
2025-12-30T07:37:24.444118+09:00,成田,RJAA,-1,-1,0,0,,9999,1014,,FEW30,RJAA 292200Z 00000KT 9999 FEW030 M01/M01 Q1014 NOSIG RMK 1CU030 A2996
2025-12-30T07:49:30.655110+09:00,成田,RJAA,1,0,0,0,,9999,1014,,FEW30,RJAA 292230Z 00000KT 9999 FEW030 01/M00 Q1014 NOSIG RMK 1CU030 A2997
2025-12-30T08:15:13.857395+09:00,成田,RJAA,2,1,,1,,9999,1015,,FEW30,RJAA 292300Z VRB01KT 9999 FEW030 02/01 Q1015 NOSIG RMK 1CU030 A2997
2025-12-30T08:33:03.639606+09:00,成田,RJAA,2,1,,1,,9999,1015,,FEW30,RJAA 292300Z VRB01KT 9999 FEW030 02/01 Q1015 NOSIG RMK 1CU030 A2997
2025-12-30T08:46:36.432351+09:00,成田,RJAA,5,2,,1,,9999,1015,,FEW30,RJAA 292330Z VRB01KT 9999 FEW030 05/02 Q1015 NOSIG RMK 1CU030 A2997
2025-12-30T10:15:48.545391+09:00,成田,RJAA,10,3,300,4,,9999,1015,,FEW30,RJAA 300100Z 30004KT 250V340 9999 FEW030 10/03 Q1015 NOSIG RMK 1CU030 A2997
2025-12-30T12:04:18.926014+09:00,成田,RJAA,13,0,290,3,,9999,1013,,FEW30,RJAA 300230Z 29003KT 230V330 9999 FEW030 13/00 Q1013 NOSIG RMK 1CU030 A2993
2025-12-30T13:09:41.005019+09:00,成田,RJAA,15,0,300,3,,9999,1012,,FEW30,RJAA 300400Z 30003KT 260V010 9999 FEW030 15/00 Q1012 NOSIG RMK 1CU030 A2990
2025-12-30T13:53:08.941396+09:00,成田,RJAA,15,1,340,4,,9999,1012,,FEW30,RJAA 300430Z 34004KT 270V050 9999 FEW030 15/01 Q1012 NOSIG RMK 1CU030 A2990
2025-12-30T14:20:05.322685+09:00,成田,RJAA,15,0,320,3,,9999,1012,,FEW30,RJAA 300500Z 32003KT 260V020 9999 FEW030 15/00 Q1012 NOSIG RMK 1CU030 A2990
2025-12-30T14:42:56.803710+09:00,成田,RJAA,15,0,330,5,,9999,1012,,FEW30 SCTNone,RJAA 300530Z 33005KT 310V010 9999 FEW030 SCT/// 15/00 Q1012 NOSIG
2025-12-30T15:25:45.705029+09:00,成田,RJAA,15,-1,340,6,,9999,1011,,FEW30 SCTNone,RJAA 300600Z 34006KT 9999 FEW030 SCT/// 15/M01 Q1011 NOSIG RMK 1CU030 A2988
2025-12-30T15:58:27.996261+09:00,成田,RJAA,15,-1,330,3,,9999,1011,,FEW30 SCTNone,RJAA 300630Z 33003KT 300V360 9999 FEW030 SCT/// 15/M01 Q1011 NOSIG
2025-12-30T16:26:13.515822+09:00,成田,RJAA,14,0,,1,,9999,1011,,FEW30 BKNNone,RJAA 300700Z VRB01KT 9999 FEW030 BKN/// 14/M00 Q1011 BECMG 35005KT RMK 1CU030 A2987
2025-12-30T16:47:40.938076+09:00,成田,RJAA,13,-1,70,3,,9999,1011,,FEW30 SCTNone,RJAA 300730Z 07003KT 010V190 9999 FEW030 SCT/// 13/M01 Q1011 NOSIG
2025-12-30T17:22:54.556825+09:00,成田,RJAA,8,1,,2,,9999,1011,,FEW30,RJAA 300800Z VRB02KT 9999 FEW030 08/01 Q1011 NOSIG RMK 1CU030 A2988
2025-12-30T17:56:33.101364+09:00,成田,RJAA,8,1,0,0,,9999,1011,,FEW30,RJAA 300830Z 00000KT 9999 FEW030 08/01 Q1011 NOSIG RMK 1CU030 A2988
2025-12-30T18:24:06.526751+09:00,成田,RJAA,7,2,,2,,9999,1012,,FEW30 SCTNone,RJAA 300900Z VRB02KT 9999 FEW030 SCT/// 07/02 Q1012 BECMG 32005KT RMK 1CU030 A2989
2025-12-30T18:50:57.972856+09:00,成田,RJAA,7,2,150,4,,9999,1012,,FEW30 SCTNone,RJAA 300930Z 15004KT 9999 FEW030 SCT/// 07/02 Q1012 BECMG 32005KT
2025-12-30T19:17:48.551844+09:00,成田,RJAA,6,2,160,4,,9999,1012,,FEW30 BKNNone,RJAA 301000Z 16004KT 9999 FEW030 BKN/// 06/02 Q1012 BECMG 32005KT
2025-12-30T19:43:33.498930+09:00,成田,RJAA,6,2,180,2,,9999,1012,,FEW30 SCT180 BKNNone,RJAA 301030Z 18002KT 9999 FEW030 SCT180 BKN/// 06/02 Q1012 BECMG 35006KT
2025-12-30T20:14:56.718371+09:00,成田,RJAA,6,3,170,3,,9999,1012,,FEW30 BKNNone,RJAA 301100Z 17003KT 9999 FEW030 BKN/// 06/03 Q1012 BECMG 34006KT RMK 1CU030 A2990
2025-12-30T20:32:31.349214+09:00,成田,RJAA,6,3,170,3,,9999,1012,,FEW30 BKNNone,RJAA 301100Z 17003KT 9999 FEW030 BKN/// 06/03 Q1012 BECMG 34006KT RMK 1CU030 A2990
2025-12-30T20:46:31.144394+09:00,成田,RJAA,6,3,260,2,,9999,1012,,FEW30 BKNNone,RJAA 301130Z 26002KT 9999 FEW030 BKN/// 06/03 Q1012 NOSIG RMK 1CU030 A2991
2025-12-30T21:33:31.316950+09:00,成田,RJAA,4,1,350,2,,9999,1012,,,RJAA 301200Z 35002KT CAVOK 04/01 Q1012 NOSIG RMK A2990
2025-12-30T22:22:02.379254+09:00,成田,RJAA,6,2,320,6,,9999,1012,,,RJAA 301300Z 32006KT CAVOK 06/02 Q1012 NOSIG RMK A2991
2025-12-30T22:55:22.336321+09:00,成田,RJAA,6,2,340,8,,9999,1012,,,RJAA 301330Z 34008KT CAVOK 06/02 Q1012 NOSIG RMK A2991
2025-12-30T23:16:38.953065+09:00,成田,RJAA,6,2,360,7,,9999,1012,,,RJAA 301400Z AUTO 36007KT 9999 NSC 06/02 Q1012 NOSIG RMK A2990
