取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-07-24T00:03:42.181424+09:00,石家荘,ZBSJ,25,24,,1,,9999,1004,,,ZBSJ 231400Z VRB01MPS CAVOK 25/24 Q1004 NOSIG
2026-07-24T01:48:05.487350+09:00,石家荘,ZBSJ,24,23,0,0,,9999,1005,,,ZBSJ 231600Z 00000MPS CAVOK 24/23 Q1005 NOSIG
2026-07-24T03:08:08.761133+09:00,石家荘,ZBSJ,24,23,,1,,9999,1004,,SCT43,ZBSJ 231800Z VRB01MPS 9999 SCT043 24/23 Q1004 NOSIG
2026-07-24T04:47:31.624038+09:00,石家荘,ZBSJ,25,23,,1,,9999,1004,,BKN33,ZBSJ 231900Z VRB01MPS 9999 BKN033 25/23 Q1004 NOSIG
2026-07-24T05:55:51.284463+09:00,石家荘,ZBSJ,24,23,,1,,9999,1004,,,ZBSJ 232000Z VRB01MPS CAVOK 24/23 Q1004 NOSIG
2026-07-24T07:01:11.662046+09:00,石家荘,ZBSJ,23,23,330,1,,5000,1004,BR,,ZBSJ 232100Z 33001MPS 5000 BR NSC 23/23 Q1004 NOSIG
2026-07-24T08:13:06.603225+09:00,石家荘,ZBSJ,24,23,,1,,3000,1006,BR,,ZBSJ 232300Z VRB01MPS 3000 BR NSC 24/23 Q1006 NOSIG
2026-07-24T09:12:29.946401+09:00,石家荘,ZBSJ,25,23,,1,,3000,1006,BR,,ZBSJ 240000Z VRB01MPS 3000 BR NSC 25/23 Q1006 NOSIG
2026-07-24T12:46:12.943567+09:00,石家荘,ZBSJ,28,23,,1,,5000,1007,BR,SCT13,ZBSJ 240300Z VRB01MPS 5000 BR SCT013 28/23 Q1007 NOSIG
2026-07-24T15:20:46.711562+09:00,石家荘,ZBSJ,29,24,,2,,8000,1006,,FEW26 BKN33,ZBSJ 240600Z VRB02MPS 8000 FEW026TCU BKN033 29/24 Q1006 BECMG AT0618 -TSRA FEW025CB SCT040
2026-07-24T18:06:10.338878+09:00,石家荘,ZBSJ,30,23,,1,,9999,1005,,,ZBSJ 240800Z VRB01MPS CAVOK 30/23 Q1005 NOSIG
2026-07-24T20:13:25.706394+09:00,石家荘,ZBSJ,29,24,110,2,,9999,1005,,,ZBSJ 241100Z 11002MPS 060V150 CAVOK 29/24 Q1005 NOSIG
