取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-04-20T00:23:13.655303+09:00,石家荘,ZBSJ,17,-13,350,8,13,9999,1018,,,ZBSJ 191500Z 35008G13MPS 320V020 CAVOK 17/M13 Q1018 NOSIG
2026-04-20T01:05:25.400321+09:00,石家荘,ZBSJ,17,-13,350,8,13,9999,1018,,,ZBSJ 191500Z 35008G13MPS 320V020 CAVOK 17/M13 Q1018 NOSIG
2026-04-20T01:59:03.321046+09:00,石家荘,ZBSJ,17,-18,340,9,14,9999,1019,,,ZBSJ 191600Z 34009G14MPS 320V020 CAVOK 17/M18 Q1019 NOSIG
2026-04-20T02:39:37.366181+09:00,石家荘,ZBSJ,15,-18,10,6,,9999,1019,,,ZBSJ 191700Z 01006MPS CAVOK 15/M18 Q1019 NOSIG
2026-04-20T03:23:25.851277+09:00,石家荘,ZBSJ,14,-17,350,5,,9999,1020,,,ZBSJ 191800Z 35005MPS 320V030 CAVOK 14/M17 Q1020 NOSIG
2026-04-20T04:27:27.490250+09:00,石家荘,ZBSJ,11,-12,20,2,,9999,1020,,,ZBSJ 191900Z 02002MPS 330V060 CAVOK 11/M12 Q1020 NOSIG
2026-04-20T05:04:16.181911+09:00,石家荘,ZBSJ,11,-12,20,2,,9999,1020,,,ZBSJ 191900Z 02002MPS 330V060 CAVOK 11/M12 Q1020 NOSIG
2026-04-20T05:55:52.148618+09:00,石家荘,ZBSJ,12,-14,360,3,,9999,1020,,,ZBSJ 192000Z 36003MPS 330V030 CAVOK 12/M14 Q1020 NOSIG
2026-04-20T06:32:05.974088+09:00,石家荘,ZBSJ,9,-11,,1,,9999,1021,,,ZBSJ 192100Z VRB01MPS CAVOK 09/M11 Q1021 NOSIG
2026-04-20T07:03:05.877152+09:00,石家荘,ZBSJ,9,-11,,1,,9999,1021,,,ZBSJ 192100Z VRB01MPS CAVOK 09/M11 Q1021 NOSIG
2026-04-20T07:56:46.453238+09:00,石家荘,ZBSJ,9,-12,360,2,,9999,1022,,,ZBSJ 192200Z 36002MPS 330V080 CAVOK 09/M12 Q1022 NOSIG
2026-04-20T08:35:01.537171+09:00,石家荘,ZBSJ,13,-15,340,5,,9999,1022,,,ZBSJ 192300Z 34005MPS CAVOK 13/M15 Q1022 NOSIG
2026-04-20T09:05:29.744518+09:00,石家荘,ZBSJ,13,-15,340,5,,9999,1022,,,ZBSJ 192300Z 34005MPS CAVOK 13/M15 Q1022 NOSIG
2026-04-20T12:53:01.226388+09:00,石家荘,ZBSJ,18,-11,240,4,,9999,1021,,,ZBSJ 200300Z 24004MPS 200V290 CAVOK 18/M11 Q1021 NOSIG
2026-04-20T15:11:01.090793+09:00,石家荘,ZBSJ,21,-8,200,5,,9999,1018,,,ZBSJ 200600Z 20005MPS CAVOK 21/M08 Q1018 NOSIG
2026-04-20T17:29:03.341617+09:00,石家荘,ZBSJ,21,-1,180,7,,9999,1016,,,ZBSJ 200800Z 18007MPS CAVOK 21/M01 Q1016 NOSIG
2026-04-20T19:20:25.451426+09:00,石家荘,ZBSJ,19,-1,190,5,,9999,1015,,,ZBSJ 201000Z 19005MPS CAVOK 19/M01 Q1015 NOSIG
2026-04-20T20:54:04.087008+09:00,石家荘,ZBSJ,16,2,180,4,,9999,1015,,,ZBSJ 201100Z 18004MPS CAVOK 16/02 Q1015 NOSIG
2026-04-20T22:19:15.218109+09:00,石家荘,ZBSJ,15,4,170,4,,9999,1017,,,ZBSJ 201300Z 17004MPS CAVOK 15/04 Q1017 NOSIG
2026-04-20T23:59:02.640081+09:00,石家荘,ZBSJ,14,5,180,3,,9999,1017,,,ZBSJ 201400Z 18003MPS CAVOK 14/05 Q1017 NOSIG
