空港名,予報時刻,変化の種類,風情報,視程,天気,雲の状態,原文セグメント
石家荘,2026-06-12 21:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-12 22:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-12 23:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 00:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 01:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 02:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 03:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 04:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 05:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 06:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 07:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 08:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 09:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 10:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 11:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 12:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 13:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 14:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 15:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 16:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 17:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 18:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 19:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 20:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 21:00,FROM,33004KT,4000,BR,BKN33,1212/1312 33004MPS 4000 BR BKN033 TX31/1307Z TN19/1222Z
石家荘,2026-06-13 03:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 04:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 05:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 06:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 07:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 08:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 09:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 10:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 11:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 12:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 13:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 14:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 15:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 16:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 17:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 18:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 19:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 20:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 21:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 22:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 23:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-14 00:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-14 01:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-14 02:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-14 03:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 03:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 04:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 05:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 06:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 07:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 08:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 09:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 10:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 11:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 12:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 13:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 14:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 15:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 16:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 17:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 18:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 19:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 20:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
石家荘,2026-06-13 21:00,FROM,33004KT,4000,BR,,1218/1318 33004MPS 4000 BR NSC TX31/1307Z TN20/1222Z
