取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-02-24T00:40:53.667571+09:00,石家荘,ZBSJ,-1,-12,,1,,9999,1023,,,ZBSJ 231500Z VRB01MPS CAVOK M01/M12 Q1023 NOSIG
2026-02-24T01:50:37.903784+09:00,石家荘,ZBSJ,-2,-12,290,1,,9999,1022,,,ZBSJ 231600Z 29001MPS CAVOK M02/M12 Q1022 NOSIG
2026-02-24T02:57:26.710915+09:00,石家荘,ZBSJ,-4,-13,320,2,,9999,1022,,,ZBSJ 231700Z 32002MPS CAVOK M04/M13 Q1022 NOSIG
2026-02-24T04:04:10.684913+09:00,石家荘,ZBSJ,-3,-12,300,1,,9999,1022,,,ZBSJ 231800Z 30001MPS CAVOK M03/M12 Q1022 NOSIG
2026-02-24T05:03:23.790994+09:00,石家荘,ZBSJ,-4,-13,320,2,,9999,1022,,,ZBSJ 231900Z 32002MPS CAVOK M04/M13 Q1022 NOSIG
2026-02-24T06:03:59.086939+09:00,石家荘,ZBSJ,-5,-12,330,1,,9999,1021,,,ZBSJ 232000Z 33001MPS CAVOK M05/M12 Q1021 NOSIG
2026-02-24T07:04:38.295744+09:00,石家荘,ZBSJ,-6,-12,0,0,,9999,1021,,,METAR ZBSJ 232100Z 00000MPS CAVOK M06/M12 Q1021 NOSIG
2026-02-24T08:03:27.645010+09:00,石家荘,ZBSJ,-3,-11,250,2,,9999,1021,,,ZBSJ 232200Z 25002MPS CAVOK M03/M11 Q1021 NOSIG
2026-02-24T08:48:20.487759+09:00,石家荘,ZBSJ,-4,-12,320,2,,9999,1022,,,METAR ZBSJ 232300Z 32002MPS CAVOK M04/M12 Q1022 NOSIG
2026-02-24T10:44:01.174051+09:00,石家荘,ZBSJ,3,-12,320,1,,9999,1023,,,ZBSJ 240100Z 32001MPS CAVOK 03/M12 Q1023 NOSIG
2026-02-24T13:13:28.540283+09:00,石家荘,ZBSJ,7,-13,,2,,9999,1022,,,ZBSJ 240400Z VRB02MPS CAVOK 07/M13 Q1022 NOSIG
