取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-08-11T00:54:14.721840+09:00,石家荘,ZBSJ,25,22,0,0,,9999,1009,,,ZBSJ 101500Z 00000MPS CAVOK 25/22 Q1009 NOSIG
2026-08-11T01:47:39.395629+09:00,石家荘,ZBSJ,24,22,360,1,,9999,1008,,,ZBSJ 101600Z 36001MPS CAVOK 24/22 Q1008 NOSIG
2026-08-11T02:46:15.694881+09:00,石家荘,ZBSJ,24,22,330,1,,9999,1008,,,ZBSJ 101700Z 33001MPS CAVOK 24/22 Q1008 NOSIG
2026-08-11T03:48:01.497328+09:00,石家荘,ZBSJ,24,22,320,1,,9999,1007,,,ZBSJ 101800Z 32001MPS CAVOK 24/22 Q1007 NOSIG
2026-08-11T04:50:58.076658+09:00,石家荘,ZBSJ,23,22,330,1,,6000,1007,,,ZBSJ 101900Z 33001MPS 6000 NSC 23/22 Q1007 NOSIG
2026-08-11T05:34:56.225140+09:00,石家荘,ZBSJ,24,22,,1,,6000,1006,,,ZBSJ 102000Z VRB01MPS 6000 NSC 24/22 Q1006 NOSIG
2026-08-11T06:22:45.680430+09:00,石家荘,ZBSJ,24,22,330,2,,6000,1007,,SCT40,ZBSJ 102100Z 33002MPS 310V010 6000 SCT040 24/22 Q1007 NOSIG
2026-08-11T07:16:56.564644+09:00,石家荘,ZBSJ,24,23,330,2,,4000,1007,BR,SCT40,ZBSJ 102200Z 33002MPS 4000 BR SCT040 24/23 Q1007 NOSIG
2026-08-11T07:58:37.409538+09:00,石家荘,ZBSJ,24,23,330,2,,4000,1007,BR,SCT40,ZBSJ 102200Z 33002MPS 4000 BR SCT040 24/23 Q1007 NOSIG
2026-08-11T08:37:36.451098+09:00,石家荘,ZBSJ,25,23,330,3,,4500,1007,BR,SCT33,ZBSJ 102300Z 33003MPS 4500 BR SCT033 25/23 Q1007 NOSIG
2026-08-11T09:04:25.411476+09:00,石家荘,ZBSJ,25,23,330,3,,4500,1007,BR,SCT33,ZBSJ 102300Z 33003MPS 4500 BR SCT033 25/23 Q1007 NOSIG
2026-08-11T11:29:21.475886+09:00,石家荘,ZBSJ,25,25,250,2,,2500,1008,-SHRA BR,OVC40,ZBSJ 110200Z 25002MPS 2500 -SHRA BR OVC040 25/25 Q1008 BECMG TL0340 3500
2026-08-11T13:03:58.230843+09:00,石家荘,ZBSJ,27,25,310,2,,5000,1008,-SHRA BR,BKN46,ZBSJ 110300Z 31002MPS 280V340 5000 -SHRA BR BKN046 27/25 Q1008 NOSIG
2026-08-11T14:29:47.494467+09:00,石家荘,ZBSJ,31,24,,2,,7000,1007,,,ZBSJ 110500Z VRB02MPS 7000 NSC 31/24 Q1007 NOSIG
2026-08-11T15:30:55.674022+09:00,石家荘,ZBSJ,31,24,,3,,9999,1006,,SCT30,ZBSJ 110600Z VRB03MPS 9999 SCT030 31/24 Q1006 NOSIG
2026-08-11T16:50:03.406694+09:00,石家荘,ZBSJ,26,24,340,2,,9999,1006,-SHRA,OVC40,ZBSJ 110700Z 34002MPS 310V020 9999 -SHRA OVC040 26/24 Q1006 RESHRA NOSIG
