取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-04-25T01:00:51.985426+09:00,石家荘,ZBSJ,17,14,150,2,,9999,1013,,,ZBSJ 241500Z 15002MPS CAVOK 17/14 Q1013 NOSIG
2026-04-25T02:14:22.162991+09:00,石家荘,ZBSJ,15,13,160,2,,9999,1012,,,ZBSJ 241700Z 16002MPS CAVOK 15/13 Q1012 NOSIG
2026-04-25T03:01:05.575766+09:00,石家荘,ZBSJ,15,13,160,2,,9999,1012,,,ZBSJ 241700Z 16002MPS CAVOK 15/13 Q1012 NOSIG
2026-04-25T04:14:15.521282+09:00,石家荘,ZBSJ,12,11,160,1,,7000,1012,,,ZBSJ 241900Z 16001MPS 7000 NSC 12/11 Q1012 NOSIG
2026-04-25T05:03:01.155849+09:00,石家荘,ZBSJ,12,11,160,1,,7000,1012,,,ZBSJ 241900Z 16001MPS 7000 NSC 12/11 Q1012 NOSIG
2026-04-25T11:24:40.856401+09:00,石家荘,ZBSJ,22,12,150,2,,9999,1013,,,ZBSJ 250200Z 15002MPS 060V210 CAVOK 22/12 Q1013 NOSIG
2026-04-25T14:00:13.490839+09:00,石家荘,ZBSJ,26,14,140,5,,9999,1012,,,ZBSJ 250400Z 14005MPS 110V180 CAVOK 26/14 Q1012 NOSIG
2026-04-25T15:46:43.746616+09:00,石家荘,ZBSJ,27,15,170,7,,9999,1010,,,ZBSJ 250600Z 17007MPS CAVOK 27/15 Q1010 NOSIG
2026-04-25T17:02:57.950961+09:00,石家荘,ZBSJ,27,14,170,9,,9999,1008,,,ZBSJ 250700Z 17009MPS CAVOK 27/14 Q1008 NOSIG
2026-04-25T18:12:12.332204+09:00,石家荘,ZBSJ,24,10,170,8,,9999,1007,,,ZBSJ 250900Z 17008MPS CAVOK 24/10 Q1007 NOSIG
2026-04-25T19:07:03.873325+09:00,石家荘,ZBSJ,24,10,170,8,,9999,1007,,,ZBSJ 250900Z 17008MPS CAVOK 24/10 Q1007 NOSIG
2026-04-25T20:06:30.545945+09:00,石家荘,ZBSJ,24,12,170,6,,9999,1007,,,ZBSJ 251000Z 17006MPS CAVOK 24/12 Q1007 NOSIG
2026-04-25T20:56:09.307316+09:00,石家荘,ZBSJ,22,14,160,5,,9999,1007,,,ZBSJ 251100Z 16005MPS CAVOK 22/14 Q1007 NOSIG
2026-04-25T21:58:43.525737+09:00,石家荘,ZBSJ,21,15,160,5,,9999,1008,,,ZBSJ 251200Z 16005MPS CAVOK 21/15 Q1008 NOSIG
