取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-08-01T00:30:33.669076+09:00,石家荘,ZBSJ,26,24,,1,,9999,1002,,FEW46,ZBSJ 311500Z VRB01MPS 9999 FEW046 26/24 Q1002 NOSIG
2026-08-01T02:08:10.221301+09:00,石家荘,ZBSJ,25,24,170,2,,9999,1001,,,ZBSJ 311700Z 17002MPS CAVOK 25/24 Q1001 NOSIG
2026-08-01T03:46:27.317621+09:00,石家荘,ZBSJ,25,24,170,2,,9999,1001,,,ZBSJ 311800Z 17002MPS CAVOK 25/24 Q1001 NOSIG
2026-08-01T05:17:03.768547+09:00,石家荘,ZBSJ,25,24,,1,,9999,1001,,,ZBSJ 312000Z VRB01MPS CAVOK 25/24 Q1001 NOSIG
2026-08-01T06:30:09.326482+09:00,石家荘,ZBSJ,24,24,70,1,,8000,1002,,,ZBSJ 312100Z 07001MPS 8000 NSC 24/24 Q1002 NOSIG
2026-08-01T07:38:32.762238+09:00,石家荘,ZBSJ,24,24,0,0,,6000,1002,,,ZBSJ 312200Z 00000MPS 6000 NSC 24/24 Q1002 NOSIG
2026-08-01T08:38:47.330111+09:00,石家荘,ZBSJ,27,25,0,0,,8000,1002,,,ZBSJ 312300Z 00000MPS 8000 NSC 27/25 Q1002 NOSIG
2026-08-01T10:11:21.245800+09:00,石家荘,ZBSJ,30,25,290,2,,9999,1002,,,ZBSJ 010100Z 29002MPS 250V330 CAVOK 30/25 Q1002 NOSIG
2026-08-01T13:37:51.551152+09:00,石家荘,ZBSJ,34,23,,1,,9999,1002,,,ZBSJ 010400Z VRB01MPS CAVOK 34/23 Q1002 NOSIG
2026-08-01T16:11:06.907059+09:00,石家荘,ZBSJ,35,25,,1,,9999,1000,,FEW26,ZBSJ 010700Z VRB01MPS 9999 FEW026TCU 35/25 Q1000 NOSIG
2026-08-01T18:23:07.381265+09:00,石家荘,ZBSJ,35,27,160,4,,9999,1000,,FEW40,ZBSJ 010900Z 16004MPS 9999 FEW040 35/27 Q1000 NOSIG
2026-08-01T20:03:30.467578+09:00,石家荘,ZBSJ,34,27,150,3,,9999,1000,,FEW40,ZBSJ 011000Z 15003MPS 9999 FEW040 34/27 Q1000 NOSIG
2026-08-01T21:14:19.442380+09:00,石家荘,ZBSJ,31,27,160,2,,9999,1002,,,ZBSJ 011200Z 16002MPS CAVOK 31/27 Q1002 NOSIG
2026-08-01T22:57:32.720963+09:00,石家荘,ZBSJ,31,27,,1,,9999,1002,,,ZBSJ 011300Z VRB01MPS CAVOK 31/27 Q1002 NOSIG
