取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-05-07T00:37:57.868554+09:00,石家荘,ZBSJ,20,14,340,3,,9999,1013,,,ZBSJ 061500Z 34003MPS CAVOK 20/14 Q1013 NOSIG
2026-05-07T02:10:13.648272+09:00,石家荘,ZBSJ,20,3,350,3,8,9999,1015,,,ZBSJ 061700Z 35003G08MPS CAVOK 20/03 Q1015 NOSIG
2026-05-07T04:01:25.871663+09:00,石家荘,ZBSJ,19,-5,10,3,,9999,1015,,,ZBSJ 061800Z 01003MPS CAVOK 19/M05 Q1015 NOSIG
2026-05-07T05:47:52.383857+09:00,石家荘,ZBSJ,18,-8,350,5,,9999,1017,,,ZBSJ 062000Z 35005MPS 310V020 CAVOK 18/M08 Q1017 NOSIG
2026-05-07T06:52:16.724677+09:00,石家荘,ZBSJ,16,-7,340,6,,9999,1019,,,ZBSJ 062100Z 34006MPS 310V040 CAVOK 16/M07 Q1019 NOSIG
2026-05-07T07:44:01.891747+09:00,石家荘,ZBSJ,15,-6,340,5,,9999,1019,,,ZBSJ 062200Z 34005MPS CAVOK 15/M06 Q1019 NOSIG
2026-05-07T08:43:49.035938+09:00,石家荘,ZBSJ,16,-5,330,6,,9999,1020,,,ZBSJ 062300Z 33006MPS CAVOK 16/M05 Q1020 NOSIG
2026-05-07T11:26:53.400781+09:00,石家荘,ZBSJ,20,-4,340,5,,9999,1021,,,ZBSJ 070200Z 34005MPS CAVOK 20/M04 Q1021 NOSIG
2026-05-07T14:47:07.219993+09:00,石家荘,ZBSJ,23,-6,310,3,,9999,1020,,,ZBSJ 070500Z 31003MPS 250V360 CAVOK 23/M06 Q1020 NOSIG
2026-05-07T17:25:49.568664+09:00,石家荘,ZBSJ,25,-5,260,3,,9999,1017,,,ZBSJ 070800Z 26003MPS 210V310 CAVOK 25/M05 Q1017 NOSIG
