取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-03-01T04:22:46.081498+09:00,石家荘,ZBSJ,0,-1,90,2,,6000,1025,,FEW10 OVC33,ZBSJ 281900Z 09002MPS 060V120 6000 FEW010 OVC033 M00/M01 Q1025 NOSIG
2026-03-01T04:47:08.343819+09:00,石家荘,ZBSJ,0,-1,90,2,,6000,1025,,FEW10 OVC33,ZBSJ 281900Z 09002MPS 060V120 6000 FEW010 OVC033 M00/M01 Q1025 NOSIG
2026-03-01T05:19:59.367813+09:00,石家荘,ZBSJ,0,-1,,1,,6000,1024,,FEW10 OVC33,ZBSJ 282000Z VRB01MPS 6000 FEW010 OVC033 M00/M01 Q1024 NOSIG
2026-03-01T05:43:15.432584+09:00,石家荘,ZBSJ,0,-1,,1,,6000,1024,,FEW10 OVC33,ZBSJ 282000Z VRB01MPS 6000 FEW010 OVC033 M00/M01 Q1024 NOSIG
2026-03-01T06:15:45.051368+09:00,石家荘,ZBSJ,0,-1,,1,,6000,1024,,FEW10 OVC33,ZBSJ 282100Z VRB01MPS 6000 FEW010 OVC033 00/M01 Q1024 NOSIG
2026-03-01T06:35:30.243825+09:00,石家荘,ZBSJ,0,-1,,1,,6000,1024,,FEW10 OVC33,ZBSJ 282100Z VRB01MPS 6000 FEW010 OVC033 00/M01 Q1024 NOSIG
2026-03-01T06:49:09.144230+09:00,石家荘,ZBSJ,0,-1,,1,,6000,1024,,FEW10 OVC33,ZBSJ 282100Z VRB01MPS 6000 FEW010 OVC033 00/M01 Q1024 NOSIG
2026-03-01T07:17:29.402451+09:00,石家荘,ZBSJ,0,-1,,1,,6000,1024,,FEW10 OVC33,ZBSJ 282200Z VRB01MPS 6000 FEW010 OVC033 00/M01 Q1024 NOSIG
2026-03-01T07:42:04.726956+09:00,石家荘,ZBSJ,0,-1,,1,,6000,1024,,FEW10 OVC33,ZBSJ 282200Z VRB01MPS 6000 FEW010 OVC033 00/M01 Q1024 NOSIG
2026-03-01T18:35:32.333646+09:00,石家荘,ZBSJ,2,-3,20,2,,6000,1024,,OVC33,ZBSJ 010900Z 02002MPS 350V050 6000 OVC033 02/M03 Q1024 NOSIG
