取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-05-01T00:28:48.660369+09:00,石家荘,ZBSJ,15,9,160,3,,9999,1010,,,ZBSJ 301500Z 16003MPS CAVOK 15/09 Q1010 NOSIG
2026-05-01T02:02:35.957210+09:00,石家荘,ZBSJ,15,10,210,1,,9999,1010,,,ZBSJ 301600Z 21001MPS CAVOK 15/10 Q1010 NOSIG
2026-05-01T03:46:52.995113+09:00,石家荘,ZBSJ,14,10,,1,,9999,1009,,,ZBSJ 301800Z VRB01MPS CAVOK 14/10 Q1009 NOSIG
2026-05-01T05:06:34.996046+09:00,石家荘,ZBSJ,15,10,,1,,9999,1009,,,ZBSJ 301900Z VRB01MPS CAVOK 15/10 Q1009 NOSIG
2026-05-01T06:15:54.429530+09:00,石家荘,ZBSJ,11,10,320,2,,9999,1009,,,ZBSJ 302100Z 32002MPS CAVOK 11/10 Q1009 NOSIG
2026-05-01T07:11:54.724850+09:00,石家荘,ZBSJ,12,9,,1,,9999,1009,,,ZBSJ 302200Z VRB01MPS CAVOK 12/09 Q1009 NOSIG
2026-05-01T08:11:45.131410+09:00,石家荘,ZBSJ,16,10,,1,,9999,1009,,,ZBSJ 302300Z VRB01MPS CAVOK 16/10 Q1009 NOSIG
2026-05-01T09:07:50.426875+09:00,石家荘,ZBSJ,16,10,,1,,9999,1009,,,ZBSJ 302300Z VRB01MPS CAVOK 16/10 Q1009 NOSIG
2026-05-01T13:31:07.070188+09:00,石家荘,ZBSJ,25,12,90,3,,8000,1009,,,ZBSJ 010400Z 09003MPS 060V140 8000 NSC 25/12 Q1009 NOSIG
2026-05-01T16:15:06.336743+09:00,石家荘,ZBSJ,25,13,90,3,,8000,1007,,,ZBSJ 010700Z 09003MPS 040V160 8000 NSC 25/13 Q1007 NOSIG
2026-05-01T18:12:09.419799+09:00,石家荘,ZBSJ,25,14,90,2,,9999,1007,,,ZBSJ 010900Z 09002MPS 060V130 CAVOK 25/14 Q1007 NOSIG
2026-05-01T19:44:38.705101+09:00,石家荘,ZBSJ,25,15,130,3,,9999,1007,,,ZBSJ 011000Z 13003MPS CAVOK 25/15 Q1007 NOSIG
2026-05-01T20:54:35.848133+09:00,石家荘,ZBSJ,23,13,130,4,,9999,1007,,,ZBSJ 011100Z 13004MPS 110V170 CAVOK 23/13 Q1007 NOSIG
2026-05-01T22:08:01.092149+09:00,石家荘,ZBSJ,21,12,100,2,,9999,1008,,,ZBSJ 011300Z 10002MPS 060V130 CAVOK 21/12 Q1008 NOSIG
