取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-04-29T01:47:59.798205+09:00,石家荘,ZBSJ,10,7,250,1,,9999,1023,,,ZBSJ 281600Z 25001MPS CAVOK 10/07 Q1023 NOSIG
2026-04-29T03:13:22.642670+09:00,石家荘,ZBSJ,9,7,340,2,,9999,1023,,,ZBSJ 281800Z 34002MPS CAVOK 09/07 Q1023 NOSIG
2026-04-29T04:57:36.732237+09:00,石家荘,ZBSJ,8,6,310,1,,9999,1022,,,ZBSJ 281900Z 31001MPS CAVOK 08/06 Q1022 NOSIG
2026-04-29T06:07:20.662003+09:00,石家荘,ZBSJ,10,6,290,3,,9999,1022,,,ZBSJ 282100Z 29003MPS CAVOK 10/06 Q1022 NOSIG
2026-04-29T07:12:18.346797+09:00,石家荘,ZBSJ,10,6,300,3,,9999,1022,,,ZBSJ 282200Z 30003MPS CAVOK 10/06 Q1022 NOSIG
2026-04-29T08:11:54.108968+09:00,石家荘,ZBSJ,13,5,310,3,,9999,1023,,,ZBSJ 282300Z 31003MPS CAVOK 13/05 Q1023 NOSIG
2026-04-29T09:09:23.494612+09:00,石家荘,ZBSJ,16,6,290,3,,9999,1023,,,ZBSJ 290000Z 29003MPS CAVOK 16/06 Q1023 NOSIG
2026-04-29T13:04:30.003583+09:00,石家荘,ZBSJ,22,5,290,2,,9999,1022,,,ZBSJ 290300Z 29002MPS 230V340 CAVOK 22/05 Q1022 NOSIG
2026-04-29T15:19:29.883182+09:00,石家荘,ZBSJ,24,-2,,2,,9999,1018,,,ZBSJ 290600Z VRB02MPS CAVOK 24/M02 Q1018 NOSIG
2026-04-29T15:31:10.053269+09:00,石家荘,ZBSJ,24,-2,,2,,9999,1018,,,ZBSJ 290600Z VRB02MPS CAVOK 24/M02 Q1018 NOSIG
2026-04-29T15:32:07.624155+09:00,石家荘,ZBSJ,24,-2,,2,,9999,1018,,,ZBSJ 290600Z VRB02MPS CAVOK 24/M02 Q1018 NOSIG
2026-04-29T15:38:23.510319+09:00,石家荘,ZBSJ,24,-2,,2,,9999,1018,,,ZBSJ 290600Z VRB02MPS CAVOK 24/M02 Q1018 NOSIG
2026-04-29T15:39:04.403994+09:00,石家荘,ZBSJ,24,-2,,2,,9999,1018,,,ZBSJ 290600Z VRB02MPS CAVOK 24/M02 Q1018 NOSIG
2026-04-29T15:54:38.401988+09:00,石家荘,ZBSJ,24,-2,,2,,9999,1018,,,ZBSJ 290600Z VRB02MPS CAVOK 24/M02 Q1018 NOSIG
2026-04-29T15:58:38.249047+09:00,石家荘,ZBSJ,24,-2,,2,,9999,1018,,,ZBSJ 290600Z VRB02MPS CAVOK 24/M02 Q1018 NOSIG
2026-04-29T16:01:02.588724+09:00,石家荘,ZBSJ,24,-2,,2,,9999,1018,,,ZBSJ 290600Z VRB02MPS CAVOK 24/M02 Q1018 NOSIG
2026-04-29T17:59:18.630736+09:00,石家荘,ZBSJ,24,-2,140,3,,9999,1016,,,ZBSJ 290800Z 14003MPS 100V170 CAVOK 24/M02 Q1016 NOSIG
2026-04-29T19:59:42.264217+09:00,石家荘,ZBSJ,22,4,160,5,,9999,1015,,,ZBSJ 291000Z 16005MPS CAVOK 22/04 Q1015 NOSIG
