取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-08-10T00:24:08.159408+09:00,石家荘,ZBSJ,25,22,,1,,9999,1010,,,ZBSJ 091500Z VRB01MPS CAVOK 25/22 Q1010 NOSIG
2026-08-10T01:01:05.393665+09:00,石家荘,ZBSJ,25,22,,1,,9999,1010,,,ZBSJ 091500Z VRB01MPS CAVOK 25/22 Q1010 NOSIG
2026-08-10T01:55:56.734591+09:00,石家荘,ZBSJ,24,22,170,1,,9999,1009,,,ZBSJ 091600Z 17001MPS CAVOK 24/22 Q1009 NOSIG
2026-08-10T02:26:54.762931+09:00,石家荘,ZBSJ,24,22,130,1,,8000,1009,,,ZBSJ 091700Z 13001MPS 8000 NSC 24/22 Q1009 NOSIG
2026-08-10T03:01:37.624265+09:00,石家荘,ZBSJ,24,22,130,1,,8000,1009,,,ZBSJ 091700Z 13001MPS 8000 NSC 24/22 Q1009 NOSIG
2026-08-10T04:03:28.740054+09:00,石家荘,ZBSJ,25,21,120,2,,8000,1009,,,ZBSJ 091800Z 12002MPS 8000 NSC 25/21 Q1009 NOSIG
2026-08-10T04:49:53.749312+09:00,石家荘,ZBSJ,24,22,,1,,8000,1009,,,ZBSJ 091900Z VRB01MPS 8000 NSC 24/22 Q1009 NOSIG
2026-08-10T05:24:48.990729+09:00,石家荘,ZBSJ,24,19,130,2,,9999,1009,,SCT43,ZBSJ 092000Z 13002MPS 9999 SCT043 24/19 Q1009 NOSIG
2026-08-10T06:04:46.304007+09:00,石家荘,ZBSJ,24,19,130,2,,9999,1009,,SCT43,ZBSJ 092000Z 13002MPS 9999 SCT043 24/19 Q1009 NOSIG
2026-08-10T06:49:29.666847+09:00,石家荘,ZBSJ,24,20,150,3,,9999,1010,,SCT43,ZBSJ 092100Z 15003MPS 9999 SCT043 24/20 Q1010 NOSIG
2026-08-10T07:23:30.302243+09:00,石家荘,ZBSJ,24,20,,1,,9999,1010,,SCT43,ZBSJ 092200Z VRB01MPS 9999 SCT043 24/20 Q1010 NOSIG
2026-08-10T08:02:32.610691+09:00,石家荘,ZBSJ,24,20,,1,,9999,1010,,SCT43,ZBSJ 092200Z VRB01MPS 9999 SCT043 24/20 Q1010 NOSIG
2026-08-10T08:48:27.058708+09:00,石家荘,ZBSJ,26,19,,1,,9999,1010,,,ZBSJ 092300Z VRB01MPS CAVOK 26/19 Q1010 NOSIG
2026-08-10T10:16:10.194308+09:00,石家荘,ZBSJ,28,21,,1,,9999,1010,,,ZBSJ 100100Z VRB01MPS CAVOK 28/21 Q1010 NOSIG
2026-08-10T12:18:51.544742+09:00,石家荘,ZBSJ,31,21,,1,,9999,1009,,SCT26,ZBSJ 100300Z VRB01MPS 9999 SCT026 31/21 Q1009 NOSIG
2026-08-10T13:58:00.402671+09:00,石家荘,ZBSJ,30,21,30,2,,9999,1009,,SCT26,ZBSJ 100400Z 03002MPS 330V120 9999 SCT026 30/21 Q1009 NOSIG
2026-08-10T15:10:23.682314+09:00,石家荘,ZBSJ,32,21,130,3,,9999,1008,,BKN36,ZBSJ 100600Z 13003MPS 060V190 9999 BKN036 32/21 Q1008 NOSIG
2026-08-10T17:06:14.518057+09:00,石家荘,ZBSJ,33,20,,3,,9999,1008,,SCT40,ZBSJ 100700Z VRB03MPS 9999 SCT040 33/20 Q1008 NOSIG
2026-08-10T18:50:04.116248+09:00,石家荘,ZBSJ,32,20,120,2,,9999,1006,,,ZBSJ 100900Z 12002MPS 090V150 CAVOK 32/20 Q1006 NOSIG
