取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-02-24T00:40:52.150385+09:00,羽田,RJTT,12,8,50,13,,9999,1020,,BKN25,RJTT 231500Z 05013KT 9999 BKN025 12/08 Q1020 NOSIG
2026-02-24T01:50:35.150349+09:00,羽田,RJTT,12,8,30,8,,9999,1021,,BKN25,RJTT 231630Z 03008KT 9999 BKN025 12/08 Q1021 NOSIG
2026-02-24T02:57:25.932030+09:00,羽田,RJTT,12,7,20,9,,9999,1021,,BKN25,RJTT 231730Z 02009KT 9999 BKN025 12/07 Q1021 NOSIG
2026-02-24T04:04:07.384070+09:00,羽田,RJTT,12,7,20,8,,9999,1022,,BKN20,RJTT 231830Z 02008KT 9999 BKN020 12/07 Q1022 NOSIG
2026-02-24T05:03:21.045739+09:00,羽田,RJTT,11,7,20,10,,9999,1023,,BKN25,RJTT 231930Z 02010KT 9999 BKN025 11/07 Q1023 NOSIG
2026-02-24T06:03:58.410344+09:00,羽田,RJTT,11,7,30,10,,9999,1023,,BKN25,RJTT 232030Z 03010KT 9999 BKN025 11/07 Q1023 NOSIG
2026-02-24T07:04:36.181168+09:00,羽田,RJTT,11,7,20,11,,9999,1024,,FEW20 BKN30,METAR RJTT 232130Z 02011KT 9999 FEW020 BKN030 11/07 Q1024 NOSIG
2026-02-24T08:03:25.269882+09:00,羽田,RJTT,11,6,10,8,,9999,1025,,FEW20 BKN30,RJTT 232230Z 01008KT 9999 FEW020 BKN030 11/06 Q1025 NOSIG
2026-02-24T08:48:16.377793+09:00,羽田,RJTT,12,6,20,7,,9999,1025,,BKN25,METAR RJTT 232330Z 02007KT 9999 BKN025 12/06 Q1025 NOSIG
2026-02-24T10:43:58.041353+09:00,羽田,RJTT,13,8,40,5,,9999,1025,,FEW25 BKN30,RJTT 240130Z 04005KT 9999 FEW025 BKN030 13/08 Q1025 NOSIG
2026-02-24T13:13:26.998060+09:00,羽田,RJTT,14,9,40,6,,9999,1023,,FEW30 BKNNone,RJTT 240400Z 04006KT 9999 FEW030 BKN/// 14/09 Q1023 BECMG 08004KT
2026-02-24T14:37:13.853143+09:00,羽田,RJTT,16,9,30,5,,9999,1023,,FEW25 BKNNone,RJTT 240500Z 03005KT 9999 FEW025 BKN/// 16/09 Q1023 BECMG 10004KT
2026-02-24T15:38:31.047988+09:00,羽田,RJTT,15,10,50,4,,9999,1022,,FEW30 BKN35,RJTT 240600Z 05004KT 9999 FEW030 BKN035 15/10 Q1022 BECMG 10008KT
2026-02-24T16:36:44.912316+09:00,羽田,RJTT,15,11,70,6,,9999,1022,,FEW30 BKN35,RJTT 240700Z 07006KT 9999 FEW030 BKN035 15/11 Q1022 NOSIG
2026-02-24T17:25:27.039080+09:00,羽田,RJTT,14,11,100,8,,9999,1023,,FEW20 BKN30,RJTT 240800Z 10008KT 9999 FEW020 BKN030 14/11 Q1023 NOSIG
2026-02-24T18:32:26.126692+09:00,羽田,RJTT,14,11,110,10,,9999,1023,,FEW20 BKN30,RJTT 240900Z 11010KT 9999 FEW020 BKN030 14/11 Q1023 NOSIG
2026-02-24T19:29:09.377907+09:00,羽田,RJTT,13,11,120,8,,9999,1024,,FEW30 BKN60,RJTT 241000Z 12008KT 9999 FEW030 BKN060 13/11 Q1024 NOSIG
2026-02-24T20:25:55.727879+09:00,羽田,RJTT,13,12,140,6,,9999,1023,,FEW30 BKN60,RJTT 241100Z 14006KT 9999 FEW030 BKN060 13/12 Q1023 NOSIG
2026-02-24T21:04:43.304237+09:00,羽田,RJTT,13,11,150,6,,9999,1024,,FEW30 BKN60,RJTT 241130Z 15006KT 9999 FEW030 BKN060 13/11 Q1024 NOSIG
