取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-04-14T00:47:55.040080+09:00,羽田,RJTT,16,15,130,4,,9999,1016,,FEW15,RJTT 131530Z 13004KT 9999 FEW015 16/15 Q1016 NOSIG
2026-04-14T01:58:17.752116+09:00,羽田,RJTT,16,15,,1,,9999,1015,,FEW15 SCT25,RJTT 131630Z VRB01KT 9999 FEW015 SCT025 16/15 Q1015 BECMG 35005KT
2026-04-14T03:05:18.382473+09:00,羽田,RJTT,16,15,110,2,,9999,1015,,FEW15 BKNNone,RJTT 131730Z 11002KT 9999 FEW015 BKN/// 16/15 Q1015 BECMG 35005KT
2026-04-14T04:40:12.774678+09:00,羽田,RJTT,15,14,30,3,,8000,1015,,FEW10 BKN18,RJTT 131930Z 03003KT 8000 FEW010 BKN018 15/14 Q1015 TEMPO 4000 BR FEW008 BKN012
2026-04-14T05:35:30.590411+09:00,羽田,RJTT,16,15,340,3,,8000,1016,,FEW10 BKN17 BKNNone,RJTT 132000Z 34003KT 8000 FEW010 BKN017 BKN/// 16/15 Q1016 TEMPO 4000 BR FEW008 BKN012
2026-04-14T06:27:19.789649+09:00,羽田,RJTT,16,15,40,3,,8000,1016,,FEW8 SCT12 BKN25,RJTT 132100Z 04003KT 8000 FEW008 SCT012 BKN025 16/15 Q1016 TEMPO 4000 BR FEW008 BKN012
2026-04-14T07:26:39.413373+09:00,羽田,RJTT,17,15,60,3,,8000,1017,,FEW10 BKN16,RJTT 132200Z 06003KT 020V090 8000 FEW010 BKN016 17/15 Q1017 TEMPO 4000 BR FEW008 BKN012
2026-04-14T08:26:33.975096+09:00,羽田,RJTT,16,15,50,9,,9999,1017,,FEW7 BKN12,RJTT 132300Z 05009KT 9999 FEW007 BKN012 16/15 Q1017 TEMPO FEW004 BKN008
2026-04-14T10:08:07.352250+09:00,羽田,RJTT,18,13,40,9,,9999,1017,,FEW13 BKN20,RJTT 140100Z 04009KT 9999 FEW013 BKN020 18/13 Q1017 NOSIG
2026-04-14T13:19:28.397118+09:00,羽田,RJTT,20,15,50,8,,9999,1015,,FEW30 BKNNone,RJTT 140400Z 05008KT 9999 FEW030 BKN/// 20/15 Q1015 BECMG 08008KT
2026-04-14T15:13:06.548067+09:00,羽田,RJTT,20,16,60,7,,9999,1014,,FEW30 BKNNone,RJTT 140600Z 06007KT 9999 FEW030 BKN/// 20/16 Q1014 BECMG 10006KT
2026-04-14T17:05:14.569130+09:00,羽田,RJTT,20,15,110,12,,9999,1014,,FEW30 BKNNone,RJTT 140730Z 11012KT 9999 FEW030 BKN/// 20/15 Q1014 NOSIG
2026-04-14T18:50:34.927526+09:00,羽田,RJTT,18,15,130,10,,9999,1015,,FEW30 SCT40 BKN170,RJTT 140930Z 13010KT 9999 FEW030 SCT040 BKN170 18/15 Q1015 NOSIG
2026-04-14T19:57:58.631398+09:00,羽田,RJTT,18,15,110,10,,9999,1016,,FEW20 SCT40 BKN170,RJTT 141030Z 11010KT 9999 FEW020 SCT040 BKN170 18/15 Q1016 NOSIG
2026-04-14T20:57:55.702966+09:00,羽田,RJTT,17,16,90,6,,9999,1016,,FEW15 BKN50,RJTT 141130Z 09006KT 9999 FEW015 BKN050 17/16 Q1016 NOSIG
2026-04-14T22:46:15.705787+09:00,羽田,RJTT,17,15,60,3,,9999,1016,,BKN50,RJTT 141330Z 06003KT 9999 BKN050 17/15 Q1016 BECMG 05005KT
