取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-05-18T00:00:53.160241+09:00,羽田,RJTT,20,17,,3,,9999,1019,,,RJTT 171430Z VRB03KT CAVOK 20/17 Q1019 BECMG 10005KT
2026-05-18T01:13:45.702443+09:00,羽田,RJTT,20,17,120,2,,9999,1019,,,RJTT 171600Z 12002KT CAVOK 20/17 Q1019 NOSIG
2026-05-18T02:16:34.495477+09:00,羽田,RJTT,20,16,90,5,,9999,1019,,FEW20,RJTT 171700Z 09005KT 9999 FEW020 20/16 Q1019 BECMG TL1800 05004KT
2026-05-18T03:11:59.697275+09:00,羽田,RJTT,19,14,120,4,,9999,1019,,FEW20,RJTT 171800Z 12004KT 9999 FEW020 19/14 Q1019 NOSIG
2026-05-18T04:38:18.881742+09:00,羽田,RJTT,19,16,80,3,,9999,1018,,FEW20,RJTT 171900Z 08003KT 9999 FEW020 19/16 Q1018 NOSIG
2026-05-18T05:28:17.412626+09:00,羽田,RJTT,19,16,70,4,,9999,1019,,FEW20,RJTT 172000Z 07004KT 9999 FEW020 19/16 Q1019 NOSIG
2026-05-18T06:31:18.049519+09:00,羽田,RJTT,20,17,70,5,,9999,1020,,FEW20,RJTT 172100Z 07005KT 9999 FEW020 20/17 Q1020 NOSIG
2026-05-18T07:30:31.652528+09:00,羽田,RJTT,20,17,90,6,,9999,1020,,FEW20,RJTT 172200Z 09006KT 9999 FEW020 20/17 Q1020 NOSIG
2026-05-18T08:36:21.389190+09:00,羽田,RJTT,21,18,100,4,,9000,1020,,,RJTT 172300Z 10004KT 060V130 9000 NSC 21/18 Q1020 NOSIG
2026-05-18T10:31:37.929340+09:00,羽田,RJTT,25,15,150,8,,9999,1020,,,RJTT 180100Z 15008KT 130V190 CAVOK 25/15 Q1020 NOSIG
