取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-02-06T00:05:32.023723+09:00,羽田,RJTT,9,5,,2,,9999,1012,,,RJTT 051430Z VRB02KT CAVOK 09/05 Q1012 BECMG TL1530 30005KT RMK A2990
2026-02-06T00:58:52.130116+09:00,羽田,RJTT,9,6,340,3,,9999,1012,,,RJTT 051530Z 34003KT 310V020 CAVOK 09/06 Q1012 NOSIG RMK A2989
2026-02-06T01:56:20.817780+09:00,羽田,RJTT,6,-1,310,7,,9999,1012,,,RJTT 051630Z 31007KT CAVOK 06/M01 Q1012 NOSIG RMK A2989
2026-02-06T02:45:18.594552+09:00,羽田,RJTT,8,-2,310,4,,9999,1011,,,RJTT 051730Z 31004KT CAVOK 08/M02 Q1011 NOSIG RMK A2987
2026-02-06T03:40:57.979585+09:00,羽田,RJTT,7,-3,,1,,9999,1010,,,RJTT 051830Z VRB01KT CAVOK 07/M03 Q1010 NOSIG RMK A2985
2026-02-06T04:34:43.298639+09:00,羽田,RJTT,5,-2,270,4,,9999,1010,,,METAR RJTT 051900Z 27004KT CAVOK 05/M02 Q1010 NOSIG RMK A2985
2026-02-06T05:01:10.516960+09:00,羽田,RJTT,4,-2,270,5,,9999,1010,,,RJTT 051930Z 27005KT CAVOK 04/M02 Q1010 NOSIG RMK A2984
2026-02-06T05:52:19.988707+09:00,羽田,RJTT,5,-3,250,3,,9999,1010,,,RJTT 052030Z 25003KT CAVOK 05/M03 Q1010 NOSIG RMK A2985
2026-02-06T06:23:03.731372+09:00,羽田,RJTT,5,-3,270,4,,9999,1010,,,RJTT 052100Z 27004KT CAVOK 05/M03 Q1010 NOSIG RMK A2985
2026-02-06T06:56:54.056328+09:00,羽田,RJTT,5,-2,330,5,,9999,1010,,,RJTT 052130Z 33005KT CAVOK 05/M02 Q1010 NOSIG RMK A2985
2026-02-06T07:26:55.764085+09:00,羽田,RJTT,6,-1,20,3,,9999,1010,,FEW30 SCTNone,RJTT 052200Z 02003KT 9999 FEW030 SCT/// 06/M01 Q1010 NOSIG RMK 1CU030 A2985
2026-02-06T07:58:50.097482+09:00,羽田,RJTT,7,0,90,2,,9999,1010,,FEW30 BKNNone,RJTT 052230Z 09002KT 9999 FEW030 BKN/// 07/00 Q1010 NOSIG RMK 1CU030 A2985
2026-02-06T08:28:18.753547+09:00,羽田,RJTT,7,1,70,4,,9999,1010,,FEW30 BKNNone,RJTT 052300Z 07004KT 9999 FEW030 BKN/// 07/01 Q1010 NOSIG RMK 1CU030 A2984
2026-02-06T08:53:31.460825+09:00,羽田,RJTT,8,1,30,4,,9999,1010,,,RJTT 052330Z 03004KT CAVOK 08/01 Q1010 NOSIG RMK A2984
2026-02-06T10:41:16.551519+09:00,羽田,RJTT,9,2,90,4,,9999,1009,,,RJTT 060130Z 09004KT CAVOK 09/02 Q1009 NOSIG RMK A2982
2026-02-06T13:10:02.845724+09:00,羽田,RJTT,12,4,90,4,,9999,1007,,,RJTT 060400Z 09004KT CAVOK 12/04 Q1007 NOSIG
2026-02-06T14:31:35.190467+09:00,羽田,RJTT,13,3,140,5,,9999,1006,,,RJTT 060500Z 14005KT 110V190 CAVOK 13/03 Q1006 NOSIG RMK A2972
2026-02-06T15:30:39.106757+09:00,羽田,RJTT,12,4,180,4,,9999,1006,,,RJTT 060600Z 18004KT 130V220 CAVOK 12/04 Q1006 NOSIG RMK A2972
2026-02-06T16:31:26.181115+09:00,羽田,RJTT,12,4,80,2,,9999,1006,,,RJTT 060700Z 08002KT CAVOK 12/04 Q1006 BECMG 04005KT RMK A2972
