取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-01-07T00:17:57.098773+09:00,羽田,RJTT,6,-5,330,11,,9999,1017,,FEW30,METAR RJTT 061200Z 33011KT 9999 FEW030 06/M05 Q1017 NOSIG RMK 1CU030 A3006
2026-01-07T00:41:36.549827+09:00,羽田,RJTT,6,-6,10,11,,9999,1017,,FEW30 BKN50,RJTT 061530Z 01011KT 9999 FEW030 BKN050 06/M06 Q1017 NOSIG
2026-01-07T01:21:46.832640+09:00,羽田,RJTT,6,-6,360,10,,9999,1018,,FEW30 BKN50,RJTT 061600Z 36010KT 9999 FEW030 BKN050 06/M06 Q1018 NOSIG RMK 1CU030 6SC050 A3006
2026-01-07T01:58:22.806597+09:00,羽田,RJTT,6,-6,10,10,,9999,1018,,FEW30 BKN50,RJTT 061630Z 01010KT 9999 FEW030 BKN050 06/M06 Q1018 NOSIG RMK 1CU030 6SC050 A3006
2026-01-07T02:26:16.154370+09:00,羽田,RJTT,5,-6,20,8,,9999,1018,,FEW30 BKN50,RJTT 061700Z 02008KT 9999 FEW030 BKN050 05/M06 Q1018 NOSIG RMK 1CU030 7SC050 A3006
2026-01-07T02:51:36.390797+09:00,羽田,RJTT,5,-5,30,7,,9999,1018,,FEW30 BKN50,RJTT 061730Z 03007KT 9999 FEW030 BKN050 05/M05 Q1018 NOSIG RMK 1CU030 7SC050 A3007
2026-01-07T03:23:54.187403+09:00,羽田,RJTT,5,-5,30,6,,9999,1018,,FEW30 BKN50,RJTT 061800Z 03006KT 9999 FEW030 BKN050 05/M05 Q1018 NOSIG RMK 1CU030 7SC050 A3007
2026-01-07T03:55:53.765655+09:00,羽田,RJTT,5,-6,10,7,,9999,1018,,FEW30 BKN45,RJTT 061830Z 01007KT 9999 FEW030 BKN045 05/M06 Q1018 NOSIG RMK 1CU030 7SC045 A3006
2026-01-07T04:14:14.654840+09:00,羽田,RJTT,5,-5,360,5,,9999,1018,,FEW20 BKN40,RJTT 061900Z 36005KT 9999 FEW020 BKN040 05/M05 Q1018 NOSIG RMK 1CU020 7SC040 A3007
2026-01-07T04:30:31.605264+09:00,羽田,RJTT,5,-5,360,5,,9999,1018,,FEW20 BKN40,RJTT 061900Z 36005KT 9999 FEW020 BKN040 05/M05 Q1018 NOSIG RMK 1CU020 7SC040 A3007
2026-01-07T07:41:28.635053+09:00,羽田,RJTT,4,2,340,11,,9999,1019,,FEW10 BKN45,RJTT 062230Z 34011KT 9999 FEW010 BKN045 04/02 Q1019 NOSIG RMK 1CU010 7SC045 A3009
2026-01-07T08:16:06.489358+09:00,羽田,RJTT,4,1,360,10,,9999,1018,,FEW20 BKN45,RJTT 062300Z 36010KT 9999 FEW020 BKN045 04/01 Q1018 NOSIG RMK 1CU020 7SC045 A3008
2026-01-07T08:35:01.444012+09:00,羽田,RJTT,4,1,360,10,,9999,1018,,FEW20 BKN45,RJTT 062300Z 36010KT 9999 FEW020 BKN045 04/01 Q1018 NOSIG RMK 1CU020 7SC045 A3008
2026-01-07T08:46:02.519935+09:00,羽田,RJTT,4,0,20,13,,9999,1018,,FEW15 BKN25 BKN45,RJTT 062330Z 02013KT 9999 FEW015 BKN025 BKN045 04/00 Q1018 NOSIG RMK 1CU015 5SC025 7SC045 A3008
2026-01-07T12:08:09.121005+09:00,羽田,RJTT,6,-2,340,9,,9999,1015,,FEW10 BKN20,RJTT 070300Z 34009KT 9999 FEW010 BKN020 06/M02 Q1015 NOSIG RMK 1CU010 7SC020 A3000
2026-01-07T13:11:11.504558+09:00,羽田,RJTT,6,-2,350,7,,9999,1014,,FEW15 SCT30 BKN120,RJTT 070400Z 35007KT 320V040 9999 FEW015 SCT030 BKN120 06/M02 Q1014 NOSIG RMK 1CU015 3SC030 7AC120 A2996
2026-01-07T13:54:45.624156+09:00,羽田,RJTT,6,-1,360,7,,9999,1014,,FEW15 SCT30 BKNNone,RJTT 070430Z 36007KT 320V030 9999 FEW015 SCT030 BKN/// 06/M01 Q1014 NOSIG RMK 1CU015 3SC030 A2995
2026-01-07T14:21:32.383939+09:00,羽田,RJTT,7,-1,360,7,,9999,1014,,FEW20 SCT30 BKNNone,RJTT 070500Z 36007KT 9999 FEW020 SCT030 BKN/// 07/M01 Q1014 NOSIG RMK 1CU020 3SC030 A2994
2026-01-07T14:52:25.612469+09:00,羽田,RJTT,6,-1,340,6,,9999,1014,,FEW20 SCT30 BKNNone,RJTT 070530Z 34006KT 310V020 9999 FEW020 SCT030 BKN/// 06/M01 Q1014 NOSIG RMK 1CU020 4SC030 A2995
2026-01-07T15:26:18.970969+09:00,羽田,RJTT,7,0,10,4,,9999,1014,,FEW20 BKN30 BKNNone,RJTT 070600Z 01004KT 320V080 9999 FEW020 BKN030 BKN/// 07/M00 Q1014 NOSIG RMK 1CU020 5SC030 A2995
2026-01-07T15:59:54.940768+09:00,羽田,RJTT,7,0,20,4,,9999,1014,,FEW20 BKN28,RJTT 070630Z 02004KT 320V060 9999 FEW020 BKN028 07/M00 Q1014 NOSIG RMK 1CU020 6SC028 A2995
2026-01-07T16:32:34.718859+09:00,羽田,RJTT,7,0,20,4,,9999,1014,,FEW20 SCT28,RJTT 070700Z 02004KT 340V060 9999 FEW020 SCT028 07/00 Q1014 NOSIG RMK 1CU020 3SC028 A2995
2026-01-07T16:49:47.907235+09:00,羽田,RJTT,7,1,20,4,,9999,1013,,FEW20 SCT30,RJTT 070730Z 02004KT 9999 FEW020 SCT030 07/01 Q1013 NOSIG RMK 1CU020 3SC030 A2994
2026-01-07T17:23:46.575174+09:00,羽田,RJTT,7,1,20,6,,9999,1013,,FEW20,RJTT 070800Z 02006KT 9999 FEW020 07/01 Q1013 NOSIG RMK 1CU020 A2994
2026-01-07T17:59:10.997778+09:00,羽田,RJTT,6,1,20,6,,9999,1013,,FEW20,RJTT 070830Z 02006KT 9999 FEW020 06/01 Q1013 NOSIG RMK 1CU020 A2993
2026-01-07T18:34:08.685898+09:00,羽田,RJTT,6,0,20,6,,9999,1013,,FEW20,METAR RJTT 070900Z 02006KT 340V040 9999 FEW020 06/00 Q1013 NOSIG RMK 1CU020 A2994
2026-01-07T18:53:14.153187+09:00,羽田,RJTT,6,1,10,6,,9999,1013,,FEW20,RJTT 070930Z 01006KT 9999 FEW020 06/01 Q1013 NOSIG RMK 1CU020 A2994
2026-01-07T19:19:23.010232+09:00,羽田,RJTT,5,-2,290,5,,9999,1013,,FEW20,METAR RJTT 071000Z 29005KT 260V330 9999 FEW020 05/M02 Q1013 NOSIG RMK 1CU020 A2993
