取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-03-27T01:08:08.936759+09:00,羽田,RJTT,12,10,360,12,,9999,1012,,FEW10 SCT20 BKN60,RJTT 261600Z 36012KT 9999 FEW010 SCT020 BKN060 12/10 Q1012 NOSIG
2026-03-27T02:19:54.940719+09:00,羽田,RJTT,12,9,350,11,,9999,1012,,FEW10 BKN20 BKN60,RJTT 261700Z 35011KT 9999 FEW010 BKN020 BKN060 12/09 Q1012 NOSIG
2026-03-27T03:13:11.761170+09:00,羽田,RJTT,12,9,360,13,,9999,1012,,FEW10 BKN60,RJTT 261800Z 36013KT 9999 FEW010 BKN060 12/09 Q1012 NOSIG
2026-03-27T04:33:29.745593+09:00,羽田,RJTT,12,9,350,11,,9999,1012,,FEW50 BKNNone,RJTT 261900Z 35011KT 9999 FEW050 BKN/// 12/09 Q1012 NOSIG
2026-03-27T05:02:50.374184+09:00,羽田,RJTT,12,9,360,10,,9999,1012,,FEW30 BKN60 BKNNone,RJTT 261930Z 36010KT 9999 FEW030 BKN060 BKN/// 12/09 Q1012 NOSIG
2026-03-27T05:51:59.004169+09:00,羽田,RJTT,12,9,350,10,,9999,1013,,FEW30,RJTT 262030Z 35010KT 9999 FEW030 12/09 Q1013 NOSIG
2026-03-27T06:26:14.996260+09:00,羽田,RJTT,12,9,350,8,,9999,1013,,FEW30,RJTT 262100Z 35008KT 9999 FEW030 12/09 Q1013 NOSIG
2026-03-27T06:56:28.438383+09:00,羽田,RJTT,12,10,350,8,,9999,1013,,FEW10,RJTT 262130Z 35008KT 9999 FEW010 12/10 Q1013 NOSIG
2026-03-27T07:27:59.730010+09:00,羽田,RJTT,13,10,360,10,,9999,1013,,FEW10,RJTT 262200Z 36010KT 9999 FEW010 13/10 Q1013 NOSIG
2026-03-27T07:59:04.288134+09:00,羽田,RJTT,13,10,10,10,,9999,1013,,FEW10 BKN30,RJTT 262230Z 01010KT 9999 FEW010 BKN030 13/10 Q1013 NOSIG
2026-03-27T08:37:21.057273+09:00,羽田,RJTT,13,9,360,8,,9999,1013,,FEW10 BKN30,RJTT 262300Z 36008KT 9999 FEW010 BKN030 13/09 Q1013 NOSIG
2026-03-27T09:00:08.558995+09:00,羽田,RJTT,13,9,360,7,,9999,1013,,FEW15 BKN35,RJTT 262330Z 36007KT 9999 FEW015 BKN035 13/09 Q1013 NOSIG
2026-03-27T12:23:08.423326+09:00,羽田,RJTT,16,10,70,7,,9999,1013,,FEW20,RJTT 270300Z 07007KT 9999 FEW020 16/10 Q1013 NOSIG
2026-03-27T14:25:13.718761+09:00,羽田,RJTT,16,12,90,10,,9999,1011,,FEW30,RJTT 270500Z 09010KT 9999 FEW030 16/12 Q1011 NOSIG
2026-03-27T15:47:47.086282+09:00,羽田,RJTT,15,11,90,13,,9999,1011,,FEW30,RJTT 270630Z 09013KT 9999 FEW030 15/11 Q1011 NOSIG
2026-03-27T16:56:52.364645+09:00,羽田,RJTT,15,11,90,11,,9999,1011,,FEW20 BKN60,RJTT 270730Z 09011KT 9999 FEW020 BKN060 15/11 Q1011 NOSIG
2026-03-27T17:52:48.974147+09:00,羽田,RJTT,14,11,100,9,,9999,1011,,FEW20 BKN60,RJTT 270830Z 10009KT 9999 FEW020 BKN060 14/11 Q1011 NOSIG
2026-03-27T18:50:08.224192+09:00,羽田,RJTT,14,10,110,11,,9999,1012,,FEW20 BKN50,RJTT 270930Z 11011KT 9999 FEW020 BKN050 14/10 Q1012 NOSIG
