取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-02-10T00:14:56.937355+09:00,羽田,RJTT,4,-6,300,6,,9999,1023,,,RJTT 091500Z 30006KT 260V330 CAVOK 04/M06 Q1023 NOSIG RMK A3023
2026-02-10T01:14:40.945503+09:00,羽田,RJTT,3,-6,300,5,,9999,1024,,,RJTT 091600Z 30005KT CAVOK 03/M06 Q1024 NOSIG RMK A3025
2026-02-10T02:18:10.950448+09:00,羽田,RJTT,2,-6,310,8,,9999,1024,,,RJTT 091700Z 31008KT CAVOK 02/M06 Q1024 NOSIG
2026-02-10T03:05:49.768382+09:00,羽田,RJTT,2,-6,330,8,,9999,1024,,,RJTT 091730Z 33008KT CAVOK 02/M06 Q1024 NOSIG
2026-02-10T04:41:44.464675+09:00,羽田,RJTT,3,-6,330,8,,9999,1024,,FEW45,RJTT 091930Z 33008KT 310V020 9999 FEW045 03/M06 Q1024 NOSIG
2026-02-10T05:34:12.334567+09:00,羽田,RJTT,2,-5,310,3,,9999,1025,,FEW45,RJTT 092000Z 31003KT 270V010 9999 FEW045 02/M05 Q1025 NOSIG
2026-02-10T06:24:56.507311+09:00,羽田,RJTT,3,-4,20,9,,9999,1025,,BKN50,RJTT 092100Z 02009KT 9999 BKN050 03/M04 Q1025 NOSIG
2026-02-10T07:06:40.885541+09:00,羽田,RJTT,4,-5,350,6,,9999,1026,,BKN50,RJTT 092130Z 35006KT 310V010 9999 BKN050 04/M05 Q1026 NOSIG
2026-02-10T07:59:05.198267+09:00,羽田,RJTT,4,-5,340,6,,9999,1026,,FEW40 BKN50,RJTT 092230Z 34006KT 9999 FEW040 BKN050 04/M05 Q1026 NOSIG
2026-02-10T08:43:04.540048+09:00,羽田,RJTT,5,-4,350,7,,9999,1026,,BKN40,RJTT 092330Z 35007KT 9999 BKN040 05/M04 Q1026 NOSIG
2026-02-10T10:58:42.615640+09:00,羽田,RJTT,7,-4,60,4,,9999,1025,,FEW30 SCTNone,RJTT 100130Z 06004KT 9999 FEW030 SCT/// 07/M04 Q1025 BECMG TL0230 12006KT
2026-02-10T13:33:39.079881+09:00,羽田,RJTT,8,-1,120,5,,9999,1022,,FEW30 BKNNone,RJTT 100400Z 12005KT 080V150 9999 FEW030 BKN/// 08/M01 Q1022 BECMG TL0530 18012KT
