取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-01-10T01:57:45.656286+09:00,羽田,RJTT,6,1,310,6,,9999,1019,,FEW20 BKN30,RJTT 091630Z 31006KT 9999 FEW020 BKN030 06/01 Q1019 NOSIG RMK 1CU020 7SC030 A3010
2026-01-10T02:24:29.243952+09:00,羽田,RJTT,5,-1,300,6,,9999,1019,,FEW20 BKN30,RJTT 091700Z 30006KT 9999 FEW020 BKN030 05/M01 Q1019 NOSIG RMK 1CU020 7SC030 A3010
2026-01-10T02:51:09.699701+09:00,羽田,RJTT,5,-1,310,7,,9999,1019,,FEW20 BKN30,RJTT 091730Z 31007KT 9999 FEW020 BKN030 05/M01 Q1019 NOSIG RMK 1CU020 7SC030 A3010
2026-01-10T03:25:09.060862+09:00,羽田,RJTT,4,-2,310,7,,9999,1019,,FEW20 BKN45,RJTT 091800Z 31007KT 9999 FEW020 BKN045 04/M02 Q1019 NOSIG RMK 1CU020 7SC045 A3009
2026-01-10T03:57:55.997214+09:00,羽田,RJTT,3,-3,310,8,,9999,1018,,FEW40,RJTT 091830Z 31008KT 9999 FEW040 03/M03 Q1018 NOSIG RMK 1SC040 A3008
2026-01-10T04:21:32.966062+09:00,羽田,RJTT,3,-3,300,8,,9999,1018,,BKN30,RJTT 091900Z 30008KT 9999 BKN030 03/M03 Q1018 NOSIG RMK 6SC030 A3008
2026-01-10T04:45:44.741776+09:00,羽田,RJTT,3,-3,310,7,,9999,1018,,BKN30,RJTT 091930Z 31007KT 9999 BKN030 03/M03 Q1018 NOSIG RMK 5SC030 A3008
2026-01-10T05:19:21.676277+09:00,羽田,RJTT,4,-3,310,6,,9999,1018,,BKN30,RJTT 092000Z 31006KT 9999 BKN030 04/M03 Q1018 NOSIG RMK 7SC030 A3008
2026-01-10T05:41:49.370410+09:00,羽田,RJTT,4,-4,320,7,,9999,1018,,BKN30,RJTT 092030Z 32007KT 9999 BKN030 04/M04 Q1018 NOSIG
2026-01-10T06:16:27.396957+09:00,羽田,RJTT,3,-3,320,6,,9999,1019,,FEW30,RJTT 092100Z 32006KT 9999 FEW030 03/M03 Q1019 NOSIG RMK 1SC030 A3009
2026-01-10T06:34:52.040187+09:00,羽田,RJTT,3,-3,320,6,,9999,1019,,FEW30,METAR RJTT 092100Z 32006KT 9999 FEW030 03/M03 Q1019 NOSIG RMK 1SC030 A3009
2026-01-10T06:47:25.379005+09:00,羽田,RJTT,3,-4,300,3,,9999,1019,,FEW30,RJTT 092130Z 30003KT 9999 FEW030 03/M04 Q1019 NOSIG RMK 1CU030 A3009
2026-01-10T07:16:31.074326+09:00,羽田,RJTT,4,-4,,2,,9999,1018,,FEW30 SCTNone,RJTT 092200Z VRB02KT 9999 FEW030 SCT/// 04/M04 Q1018 BECMG 22008KT RMK 1CU030 A3008
2026-01-10T07:40:25.772400+09:00,羽田,RJTT,4,-5,,2,,9999,1018,,FEW30 SCTNone,RJTT 092230Z VRB02KT 9999 FEW030 SCT/// 04/M05 Q1018 BECMG 22008KT
2026-01-10T08:15:58.358998+09:00,羽田,RJTT,5,-4,240,3,,9999,1018,,FEW30,RJTT 092300Z 24003KT 180V280 9999 FEW030 05/M04 Q1018 BECMG FM2330 22008KT RMK 1CU030 A3008
2026-01-10T08:34:09.437307+09:00,羽田,RJTT,5,-4,240,3,,9999,1018,,FEW30,METAR RJTT 092300Z 24003KT 180V280 9999 FEW030 05/M04 Q1018 BECMG FM2330 22008KT RMK 1CU030 A3008
2026-01-10T08:47:03.767922+09:00,羽田,RJTT,6,-3,,1,,9999,1018,,FEW30,RJTT 092330Z VRB01KT 9999 FEW030 06/M03 Q1018 BECMG TL0100 21014KT RMK 1CU030 A3007
2026-01-10T10:15:23.135912+09:00,羽田,RJTT,9,2,170,9,,9999,1016,,FEW30,RJTT 100100Z 17009KT 9999 FEW030 09/02 Q1016 BECMG 20020KT RMK 1CU030 A3003
2026-01-10T11:59:54.179952+09:00,羽田,RJTT,13,-2,210,26,36,9999,1013,,FEW30,SPECI RJTT 100232Z 21026G36KT 9999 FEW030 13/M02 Q1013 RMK 1CU030 A2993
2026-01-10T12:59:39.731272+09:00,羽田,RJTT,13,0,200,24,,9999,1012,,FEW30,RJTT 100330Z 20024KT 9999 FEW030 13/00 Q1012 TEMPO 22030G40KT RMK 1CU030 A2989
2026-01-10T13:38:24.901688+09:00,羽田,RJTT,14,1,190,23,,9999,1011,,FEW30,RJTT 100400Z 19023KT 9999 FEW030 14/01 Q1011 TEMPO 21030G40KT RMK 1CU030 A2987
2026-01-10T13:58:14.638829+09:00,羽田,RJTT,15,-2,200,22,32,9999,1011,,FEW30,SPECI RJTT 100434Z 20022G32KT 9999 FEW030 15/M02 Q1011 RMK 1CU030 A2986
2026-01-10T14:24:45.936093+09:00,羽田,RJTT,14,0,200,22,33,9999,1010,,FEW30,RJTT 100500Z 20022G33KT 9999 FEW030 14/M00 Q1010 NOSIG RMK 1CU030 A2984
2026-01-10T14:48:38.554520+09:00,羽田,RJTT,15,2,220,24,36,9999,1010,,FEW30,RJTT 100530Z 22024G36KT 9999 FEW030 15/02 Q1010 NOSIG RMK 1CU030 A2983
2026-01-10T15:23:43.865313+09:00,羽田,RJTT,14,2,220,32,44,9999,1010,,FEW30,RJTT 100600Z 22032G44KT 9999 FEW030 14/02 Q1010 NOSIG RMK 1CU030 A2983
2026-01-10T15:55:27.220321+09:00,羽田,RJTT,14,3,210,28,38,9999,1010,,FEW30,RJTT 100630Z 21028G38KT 9999 FEW030 14/03 Q1010 NOSIG RMK 1CU030 A2984
2026-01-10T16:15:55.036987+09:00,羽田,RJTT,14,3,210,22,,9999,1010,,FEW30,RJTT 100700Z 21022KT 9999 FEW030 14/03 Q1010 TEMPO TL0800 21028G38KT RMK 1CU030 A2984
2026-01-10T16:32:02.840903+09:00,羽田,RJTT,14,3,210,22,,9999,1010,,FEW30,RJTT 100700Z 21022KT 9999 FEW030 14/03 Q1010 TEMPO TL0800 21028G38KT RMK 1CU030 A2984
2026-01-10T16:44:48.560367+09:00,羽田,RJTT,14,5,210,23,,9999,1010,,FEW30,RJTT 100730Z 21023KT 9999 FEW030 14/05 Q1010 TEMPO TL0800 21028G38KT RMK 1CU030 A2984
2026-01-10T17:20:33.741849+09:00,羽田,RJTT,13,5,210,24,,9999,1010,,FEW30,RJTT 100800Z 21024KT 9999 FEW030 13/05 Q1010 TEMPO 22025G35KT RMK 1CU030 A2984
2026-01-10T17:52:54.601726+09:00,羽田,RJTT,13,5,200,22,,9999,1010,,FEW40,RJTT 100830Z 20022KT 160V220 9999 FEW040 13/05 Q1010 TEMPO 22025G35KT RMK 1CU040 A2984
2026-01-10T18:15:46.723748+09:00,羽田,RJTT,13,5,190,19,,9999,1010,,FEW40,RJTT 100900Z 19019KT 9999 FEW040 13/05 Q1010 NOSIG RMK 2CU040 A2984
2026-01-10T18:34:09.735547+09:00,羽田,RJTT,13,5,190,19,,9999,1010,,FEW40,RJTT 100900Z 19019KT 9999 FEW040 13/05 Q1010 NOSIG RMK 2CU040 A2984
2026-01-10T18:46:51.634695+09:00,羽田,RJTT,13,5,210,17,27,9999,1010,,FEW30,SPECI RJTT 100933Z 21017G27KT 170V240 9999 FEW030 13/05 Q1010 RMK 1CU030 A2983
2026-01-10T19:16:17.880738+09:00,羽田,RJTT,13,6,220,20,,9999,1009,,FEW30,RJTT 101000Z 22020KT 9999 FEW030 13/06 Q1009 TEMPO 22024G34KT RMK 1CU030 A2982
2026-01-10T19:39:20.405821+09:00,羽田,RJTT,13,6,220,16,26,9999,1009,,FEW30 SCTNone,RJTT 101030Z 22016G26KT 9999 FEW030 SCT/// 13/06 Q1009 BECMG TL1110 22026KT TEMPO FM1100 22026G36KT RMK 1CU030 A2981
2026-01-10T19:51:02.798905+09:00,羽田,RJTT,13,6,220,16,26,9999,1009,,FEW30 SCTNone,RJTT 101030Z 22016G26KT 9999 FEW030 SCT/// 13/06 Q1009 BECMG TL1110 22026KT TEMPO FM1100 22026G36KT RMK 1CU030 A2981
2026-01-10T20:13:10.516340+09:00,羽田,RJTT,13,6,240,9,19,9999,1009,,FEW30 SCTNone,RJTT 101100Z 24009G19KT 180V340 9999 FEW030 SCT/// 13/06 Q1009 BECMG 22020KT TEMPO FM1130 22026G36KT RMK 1CU030 A2980
2026-01-10T20:29:57.681206+09:00,羽田,RJTT,13,6,240,9,19,9999,1009,,FEW30 SCTNone,RJTT 101100Z 24009G19KT 180V340 9999 FEW030 SCT/// 13/06 Q1009 BECMG 22020KT TEMPO FM1130 22026G36KT RMK 1CU030 A2980
2026-01-10T20:44:21.720177+09:00,羽田,RJTT,13,6,250,13,,9999,1008,,FEW30 SCTNone,RJTT 101130Z 25013KT 200V300 9999 FEW030 SCT/// 13/06 Q1008 BECMG TL1200 23020KT TEMPO FM1200 23026G36KT RMK 1CU030 A2978
2026-01-10T21:30:11.474116+09:00,羽田,RJTT,14,8,230,17,27,9999,1007,,FEW30 BKNNone,SPECI RJTT 101205Z 23017G27KT 190V260 9999 FEW030 BKN/// 14/08 Q1007 RMK 1CU030 A2976
2026-01-10T22:09:43.471858+09:00,羽田,RJTT,14,10,210,23,,9999,1006,,FEW30 BKNNone,RJTT 101300Z 21023KT 9999 FEW030 BKN/// 14/10 Q1006 TEMPO 22024G34KT
